0 32 59 1 1 -1
0 1  2 1 -1
23   33 0.333333 -1
23 63  33 0.666667 -1
23   34 0.4 -1
23 60 66 34 0.6 -1
23 34 59 35 1 -1
23 10 2 36 0.428571 -1
23   36 0.285714 -1
23   36 0.285714 -1
23 45  37 0.4 -1
23   37 0.2 -1
23 36  37 0.4 -1
23   38 0.333333 -1
23 33  38 0.666667 -1
23 10 38 39 1 -1
23   40 0.333333 -1
23 42  40 0.666667 -1
23 59  41 0.444444 -1
23 66 2 41 0.333333 -1
23   41 0.222222 -1
23 60  42 1 -1
23   43 0.4 -1
23 0 18 43 0.6 -1
23 10  44 0.4 -1
23 8 22 44 0.3 -1
23 38 7 44 0.3 -1
23   45 0.4 -1
23 62 0 45 0.6 -1
23 31 64 46 1 -1
23   47 1 -1
23   48 1 -1
23 48  49 0.333333 -1
23 61  49 0.333333 -1
23 68  49 0.333333 -1
23   50 0.25 -1
23   50 0.25 -1
23 10  50 0.5 -1
23 42  51 1 -1
23 4 1 52 0.428571 -1
23   52 0.285714 -1
23   52 0.285714 -1
23 55 64 53 0.428571 -1
23 47  53 0.571429 -1
23 17 8 54 1 -1
23 67  55 0.571429 -1
23 63 1 55 0.428571 -1
23 42  56 0.444444 -1
23   56 0.222222 -1
23 48 58 56 0.333333 -1
23   57 0.285714 -1
23   57 0.285714 -1
23 6 21 57 0.428571 -1
23 48 35 58 0.428571 -1
23 2  58 0.571429 -1
23 31  59 0.5 -1
23 53  59 0.5 -1
23   60 0.4 -1
23 64 10 60 0.6 -1
23   61 1 -1
23 59  62 0.571429 -1
23 68 44 62 0.428571 -1
23 17  63 0.5 -1
23 51  63 0.5 -1
23 31  64 0.5 -1
23 1  64 0.5 -1
23   65 0.333333 -1
23   65 0.333333 -1
23   65 0.333333 -1
23 10  66 1 -1
23 61  67 0.363636 -1
23 63  67 0.363636 -1
23 1 59 67 0.272727 -1
23   68 1 -1
23   69 0.333333 -1
23 17  69 0.666667 -1
24 50 47 0 0.428571 -1
24 52  0 0.571429 -1
24 23 6 1 0.333333 -1
24 7 43 1 0.333333 -1
24 33 5 1 0.333333 -1
24   2 1 -1
24 47 32 3 1 -1
24 66  4 1 -1
24 43  5 0.4 -1
24   5 0.2 -1
24 67  5 0.4 -1
24 69 7 6 0.333333 -1
24   6 0.222222 -1
24 3  6 0.444444 -1
24 57 1 7 0.6 -1
24   7 0.4 -1
24 16 58 8 0.428571 -1
24 67  8 0.571429 -1
24 23  9 0.5 -1
24   9 0.25 -1
24   9 0.25 -1
24 44  10 0.666667 -1
24   10 0.333333 -1
24 62 26 11 0.5 -1
24 66 5 11 0.5 -1
24 10  12 1 -1
24 65 34 13 0.428571 -1
24 31  13 0.571429 -1
24 63 0 14 0.5 -1
24 43 45 14 0.5 -1
24 32 5 15 0.428571 -1
24 62  15 0.571429 -1
24 36  16 0.4 -1
24 5 7 16 0.3 -1
24 48 61 16 0.3 -1
24 2 33 17 1 -1
24 46  18 0.4 -1
24   18 0.2 -1
24 66  18 0.4 -1
24   19 0.25 -1
24   19 0.25 -1
24 62  19 0.5 -1
24 65  20 1 -1
24 10  21 0.571429 -1
24 45 68 21 0.428571 -1
24 10  22 0.5 -1
24   22 0.25 -1
24   22 0.25 -1
24 61 51 23 0.5 -1
24 52 16 23 0.5 -1
24 17  25 0.444444 -1
24   25 0.222222 -1
24 32 53 25 0.333333 -1
24 47  26 1 -1
24 68  27 0.571429 -1
24 0 33 27 0.428571 -1
24 64 53 28 0.375 -1
24 43 23 28 0.375 -1
24   28 0.25 -1
24 69  29 0.363636 -1
24 59 41 29 0.272727 -1
24 58  29 0.363636 -1
24 6  30 0.666667 -1
24   30 0.333333 -1
24 3 35 31 0.428571 -1
24 42  31 0.571429 -1
24   32 0.333333 -1
24 5  32 0.666667 -1
24 69 7 33 0.5 -1
24 10 47 33 0.5 -1
24   34 0.4 -1
24 26 43 34 0.6 -1
24 32  35 0.5 -1
24 5  35 0.5 -1
24 0 41 36 1 -1
24 8  37 0.333333 -1
24 26  37 0.333333 -1
24 27  37 0.333333 -1
24   38 0.333333 -1
24   38 0.333333 -1
24   38 0.333333 -1
24   39 0.333333 -1
24   39 0.333333 -1
24   39 0.333333 -1
24 8 37 40 1 -1
24 56 44 41 0.375 -1
24 35 3 41 0.375 -1
24   41 0.25 -1
24 57 19 42 1 -1
24   43 0.5 -1
24   43 0.5 -1
24   44 1 -1
24 32 3 45 1 -1
24   46 0.25 -1
24 7  46 0.5 -1
24   46 0.25 -1
24 55 66 47 0.428571 -1
24 51  47 0.571429 -1
24 2 65 48 0.333333 -1
24 29 25 48 0.333333 -1
24 0 53 48 0.333333 -1
24 52  49 0.4 -1
24 62  49 0.4 -1
24   49 0.2 -1
24 0 29 50 1 -1
24   51 1 -1
24   52 0.5 -1
24   52 0.5 -1
24 36 6 53 1 -1
24 40 1 54 0.3 -1
24 11  54 0.4 -1
24 26 58 54 0.3 -1
24 57  55 0.4 -1
24 18  55 0.4 -1
24   55 0.2 -1
24   56 1 -1
24   57 0.5 -1
24   57 0.5 -1
24 67  58 0.444444 -1
24   58 0.222222 -1
24 64 69 58 0.333333 -1
24   59 1 -1
24 18  60 1 -1
24 36  61 1 -1
24   62 0.5 -1
24   62 0.5 -1
24 31  63 1 -1
24   64 0.2 -1
24 17  64 0.4 -1
24 68  64 0.4 -1
24 3  65 1 -1
24 68  66 1 -1
24 53  67 0.5 -1
24 58  67 0.5 -1
24 5 19 68 1 -1
24 59  69 0.444444 -1
24 10 35 69 0.333333 -1
24   69 0.222222 -1
25   0 0.4 -1
25 50 19 0 0.6 -1
25 41 7 1 0.428571 -1
25 32  1 0.571429 -1
25 19 31 2 1 -1
25   3 0.25 -1
25   3 0.25 -1
25 63  3 0.5 -1
25 64  4 0.571429 -1
25 43 50 4 0.428571 -1
25 32 37 5 0.428571 -1
25 59  5 0.571429 -1
25   6 1 -1
25   7 0.25 -1
25 63 43 7 0.375 -1
25 68 2 7 0.375 -1
25 63  8 1 -1
25   9 0.5 -1
25   9 0.5 -1
25 57  10 1 -1
25 59 19 11 0.3 -1
25 1  11 0.4 -1
25 40 63 11 0.3 -1
25 47 7 12 1 -1
25   13 0.222222 -1
25 66 65 13 0.333333 -1
25 53  13 0.444444 -1
25 19  14 0.666667 -1
25   14 0.333333 -1
25 51 44 15 0.428571 -1
25 45  15 0.571429 -1
25   16 1 -1
25 58 33 17 1 -1
25   18 0.333333 -1
25 59  18 0.666667 -1
25 63  19 0.666667 -1
25   19 0.333333 -1
25   20 0.333333 -1
25   20 0.333333 -1
25   20 0.333333 -1
25 2 40 21 0.5 -1
25 43 23 21 0.5 -1
25   22 1 -1
25 44 59 23 0.428571 -1
25   23 0.285714 -1
25   23 0.285714 -1
25   24 0.333333 -1
25 5  24 0.666667 -1
25   26 1 -1
25   27 1 -1
25 8 42 28 0.5 -1
25 52 55 28 0.5 -1
25 59  29 0.571429 -1
25 44 66 29 0.428571 -1
25 5 33 30 0.375 -1
25 43 63 30 0.375 -1
25   30 0.25 -1
25   31 0.222222 -1
25 52  31 0.444444 -1
25 46 40 31 0.333333 -1
25 45 53 32 1 -1
25   33 0.333333 -1
25 6  33 0.666667 -1
25 36  34 0.571429 -1
25 2 68 34 0.428571 -1
25   35 0.285714 -1
25   35 0.285714 -1
25 63 2 35 0.428571 -1
25 53 42 36 0.333333 -1
25   36 0.222222 -1
25 53  36 0.444444 -1
25 21  37 1 -1
25   38 0.4 -1
25 45 4 38 0.6 -1
25 6 18 39 1 -1
25   40 1 -1
25   41 0.222222 -1
25 11  41 0.444444 -1
25 55 66 41 0.333333 -1
25 51  42 0.444444 -1
25   42 0.222222 -1
25 64 49 42 0.333333 -1
25 11 47 43 0.375 -1
25   43 0.25 -1
25 5 68 43 0.375 -1
25 29 1 44 0.6 -1
25   44 0.4 -1
25 20  45 1 -1
25   46 1 -1
25 43  47 1 -1
25 55  48 1 -1
25   49 0.222222 -1
25 27  49 0.444444 -1
25 51 1 49 0.333333 -1
25 54  50 0.333333 -1
25 68  50 0.333333 -1
25 24  50 0.333333 -1
25 45 61 51 1 -1
25   52 0.25 -1
25 2  52 0.5 -1
25   52 0.25 -1
25 30  53 0.571429 -1
25 19 62 53 0.428571 -1
25 47  54 0.666667 -1
25   54 0.333333 -1
25   55 1 -1
25   56 0.333333 -1
25 41  56 0.666667 -1
25 67 10 57 0.333333 -1
25   57 0.222222 -1
25 21  57 0.444444 -1
25   58 0.222222 -1
25 20 11 58 0.333333 -1
25 1  58 0.444444 -1
25 47 68 59 1 -1
25   60 0.5 -1
25   60 0.5 -1
25 1 35 61 0.3 -1
25 4  61 0.4 -1
25 53 18 61 0.3 -1
25   62 1 -1
25 52 20 63 0.3 -1
25 38 44 63 0.3 -1
25 46  63 0.4 -1
25 61  64 0.571429 -1
25 45 18 64 0.428571 -1
25 48  65 1 -1
25   66 0.5 -1
25   66 0.5 -1
25   67 1 -1
25 7 36 68 0.375 -1
25 13 20 68 0.375 -1
25   68 0.25 -1
25 38 5 69 0.6 -1
25   69 0.4 -1
26 53  0 1 -1
26   1 0.5 -1
26   1 0.5 -1
26 19  2 0.666667 -1
26   2 0.333333 -1
26   3 1 -1
26 45  4 1 -1
26 69  5 0.666667 -1
26   5 0.333333 -1
26 46  6 0.666667 -1
26   6 0.333333 -1
26   7 0.25 -1
26   7 0.25 -1
26 11  7 0.5 -1
26 57  8 0.571429 -1
26 44 63 8 0.428571 -1
26   9 0.333333 -1
26 43  9 0.666667 -1
26 68 40 10 0.428571 -1
26 32  10 0.571429 -1
26 16 50 11 0.428571 -1
26 63  11 0.571429 -1
26   12 1 -1
26 20 59 13 0.3 -1
26 31 5 13 0.3 -1
26 27  13 0.4 -1
26 51  14 1 -1
26 27  15 1 -1
26   16 0.5 -1
26   16 0.5 -1
26 1 12 17 0.6 -1
26   17 0.4 -1
26 52  18 1 -1
26 18 61 19 0.5 -1
26 62 5 19 0.5 -1
26 43 27 20 0.5 -1
26 11 62 20 0.5 -1
26 33  21 0.4 -1
26 35 47 21 0.3 -1
26 65 63 21 0.3 -1
26   22 1 -1
26 5  23 0.571429 -1
26 64 59 23 0.428571 -1
26 32  24 1 -1
26   25 0.285714 -1
26 52 34 25 0.428571 -1
26   25 0.285714 -1
26 31 36 27 0.272727 -1
26 50  27 0.363636 -1
26 19  27 0.363636 -1
26 0 61 28 0.375 -1
26 44 21 28 0.375 -1
26   28 0.25 -1
26 61  29 0.5 -1
26 63  29 0.5 -1
26   30 0.4 -1
26 8 67 30 0.6 -1
26 5  31 0.363636 -1
26 40  31 0.363636 -1
26 64 2 31 0.272727 -1
26 47  32 1 -1
26 49  33 0.666667 -1
26   33 0.333333 -1
26   34 0.333333 -1
26 35  34 0.666667 -1
26 30  35 1 -1
26 47 32 36 0.375 -1
26   36 0.25 -1
26 35 20 36 0.375 -1
26   37 0.5 -1
26   37 0.5 -1
26 57  38 0.363636 -1
26 5 1 38 0.272727 -1
26 58  38 0.363636 -1
26 11 10 39 1 -1
26   40 1 -1
26   41 1 -1
26   42 0.285714 -1
26   42 0.285714 -1
26 33 43 42 0.428571 -1
26 2 8 43 1 -1
26 50  44 1 -1
26 32 7 45 0.5 -1
26 34 3 45 0.5 -1
26 37  46 1 -1
26   47 0.333333 -1
26   47 0.333333 -1
26   47 0.333333 -1
26 49  48 1 -1
26   49 1 -1
26   50 1 -1
26   51 0.222222 -1
26 36  51 0.444444 -1
26 21 23 51 0.333333 -1
26 53  52 0.333333 -1
26 18  52 0.333333 -1
26 6  52 0.333333 -1
26 66 13 53 0.428571 -1
26 4  53 0.571429 -1
26 58  54 1 -1
26 62 35 55 0.428571 -1
26 41  55 0.571429 -1
26   56 1 -1
26 45 11 57 0.428571 -1
26 17  57 0.571429 -1
26 53 63 58 1 -1
26   59 1 -1
26 58  60 0.571429 -1
26 33 8 60 0.428571 -1
26   61 0.25 -1
26 23  61 0.5 -1
26   61 0.25 -1
26 32 7 62 1 -1
26 43  63 0.4 -1
26 10  63 0.4 -1
26   63 0.2 -1
26 32 22 64 0.6 -1
26   64 0.4 -1
26 41 52 65 1 -1
26 65 57 66 0.5 -1
26 45 40 66 0.5 -1
26 51  67 0.444444 -1
26   67 0.222222 -1
26 66 1 67 0.333333 -1
26 62 40 68 0.428571 -1
26   68 0.285714 -1
26   68 0.285714 -1
26 60 8 69 0.375 -1
26   69 0.25 -1
26 62 40 69 0.375 -1
27   0 0.2 -1
27 19  0 0.4 -1
27 20  0 0.4 -1
27   1 0.4 -1
27 36 35 1 0.6 -1
27 43  2 0.363636 -1
27 24  2 0.363636 -1
27 7 11 2 0.272727 -1
27 46 16 3 0.5 -1
27 66 61 3 0.5 -1
27 31 44 4 0.375 -1
27   4 0.25 -1
27 61 53 4 0.375 -1
27 49 45 5 0.3 -1
27 1 18 5 0.3 -1
27 44  5 0.4 -1
27   6 1 -1
27   7 1 -1
27 36  8 0.333333 -1
27 30  8 0.333333 -1
27 35  8 0.333333 -1
27 55  9 0.363636 -1
27 20 45 9 0.272727 -1
27 19  9 0.363636 -1
27 11  10 0.666667 -1
27   10 0.333333 -1
27 35 48 11 0.5 -1
27 2 63 11 0.5 -1
27   12 0.5 -1
27   12 0.5 -1
27 61  13 1 -1
27 21  14 1 -1
27   15 0.285714 -1
27   15 0.285714 -1
27 31 69 15 0.428571 -1
27 10 41 16 0.333333 -1
27 42 18 16 0.333333 -1
27 36 52 16 0.333333 -1
27 10 53 17 0.6 -1
27   17 0.4 -1
27   18 0.25 -1
27 7  18 0.5 -1
27   18 0.25 -1
27 53 7 19 1 -1
27 2 6 20 1 -1
27 12 67 21 1 -1
27   22 1 -1
27   23 0.333333 -1
27   23 0.333333 -1
27   23 0.333333 -1
27 53 32 24 1 -1
27 5  25 0.666667 -1
27   25 0.333333 -1
27 2  26 0.363636 -1
27 66 67 26 0.272727 -1
27 8  26 0.363636 -1
27 69 66 28 0.333333 -1
27 68 12 28 0.333333 -1
27 7 8 28 0.333333 -1
27 16 34 29 0.333333 -1
27 42  29 0.444444 -1
27   29 0.222222 -1
27 25  30 0.571429 -1
27 31 7 30 0.428571 -1
27 5 32 31 0.3 -1
27 53 20 31 0.3 -1
27 30  31 0.4 -1
27 38  32 1 -1
27   33 1 -1
27   34 0.5 -1
27   34 0.5 -1
27   35 0.5 -1
27   35 0.5 -1
27 35  36 0.4 -1
27 8 31 36 0.3 -1
27 52 5 36 0.3 -1
27   37 0.4 -1
27 7 23 37 0.6 -1
27 35 40 38 0.3 -1
27 30  38 0.4 -1
27 28 4 38 0.3 -1
27   39 1 -1
27 10 67 40 0.333333 -1
27 52 61 40 0.333333 -1
27 60 32 40 0.333333 -1
27 68 24 41 0.5 -1
27 42 67 41 0.5 -1
27 18  42 0.5 -1
27 31  42 0.5 -1
27   43 0.333333 -1
27 58  43 0.666667 -1
27 50  44 0.444444 -1
27 63 52 44 0.333333 -1
27   44 0.222222 -1
27 5  45 0.444444 -1
27 55 21 45 0.333333 -1
27   45 0.222222 -1
27 1 41 46 0.3 -1
27 4 60 46 0.3 -1
27 19  46 0.4 -1
27 63  47 1 -1
27 42 66 48 0.333333 -1
27 10 19 48 0.333333 -1
27 63 6 48 0.333333 -1
27 59  49 0.5 -1
27 44  49 0.5 -1
27 47 63 50 1 -1
27 1  51 0.4 -1
27 43  51 0.4 -1
27   51 0.2 -1
27 59 57 52 0.428571 -1
27 8  52 0.571429 -1
27 45  53 0.5 -1
27 5  53 0.5 -1
27 7 16 54 1 -1
27   55 1 -1
27 19  56 0.4 -1
27 43  56 0.4 -1
27   56 0.2 -1
27 63 41 57 1 -1
27 51  58 1 -1
27 10  59 1 -1
27 55 61 60 0.333333 -1
27   60 0.222222 -1
27 63  60 0.444444 -1
27   61 1 -1
27   62 1 -1
27   63 1 -1
27 53 21 64 1 -1
27 69 8 65 0.5 -1
27 50 36 65 0.5 -1
27 33 63 66 0.375 -1
27   66 0.25 -1
27 35 24 66 0.375 -1
27   67 0.4 -1
27 43 57 67 0.6 -1
27   68 1 -1
27 21 30 69 1 -1
28 61 63 0 0.5 -1
28 33 45 0 0.5 -1
28   1 1 -1
28 10 66 2 1 -1
28 48 58 3 0.6 -1
28   3 0.4 -1
28 59 60 4 0.6 -1
28   4 0.4 -1
28 4 1 5 0.375 -1
28 45 38 5 0.375 -1
28   5 0.25 -1
28 17  6 1 -1
28 32  7 1 -1
28   8 0.333333 -1
28 19  8 0.666667 -1
28 7  9 1 -1
28 35  10 0.444444 -1
28   10 0.222222 -1
28 8 47 10 0.333333 -1
28 62  11 0.571429 -1
28 45 40 11 0.428571 -1
28 46 7 12 0.333333 -1
28 36  12 0.444444 -1
28   12 0.222222 -1
28 32  13 0.5 -1
28   13 0.25 -1
28   13 0.25 -1
28 39 63 14 1 -1
28 11 59 15 0.333333 -1
28 53  15 0.444444 -1
28   15 0.222222 -1
28 22  16 0.5 -1
28 2  16 0.5 -1
28 48 58 17 1 -1
28 46 31 18 0.333333 -1
28 66 61 18 0.333333 -1
28 32 51 18 0.333333 -1
28 63  19 1 -1
28 50  20 0.363636 -1
28 48 66 20 0.272727 -1
28 63  20 0.363636 -1
28   21 0.25 -1
28 23  21 0.5 -1
28   21 0.25 -1
28 6  22 1 -1
28 65  23 0.5 -1
28   23 0.25 -1
28   23 0.25 -1
28   24 0.25 -1
28   24 0.25 -1
28 8  24 0.5 -1
28   25 0.222222 -1
28 44  25 0.444444 -1
28 5 8 25 0.333333 -1
28 43  26 1 -1
28 26 40 27 1 -1
28 41  29 0.571429 -1
28 16 53 29 0.428571 -1
28 63 19 30 0.428571 -1
28 47  30 0.571429 -1
28 11 56 31 0.428571 -1
28   31 0.285714 -1
28   31 0.285714 -1
28 6 62 32 0.3 -1
28 51 7 32 0.3 -1
28 18  32 0.4 -1
28 65 17 33 1 -1
28   34 0.4 -1
28 44 35 34 0.6 -1
28 47  35 1 -1
28 53 21 36 1 -1
28   37 1 -1
28 0 32 38 0.3 -1
28 59 35 38 0.3 -1
28 12  38 0.4 -1
28   39 0.25 -1
28 55 6 39 0.375 -1
28 58 47 39 0.375 -1
28 17 0 40 1 -1
28   41 0.25 -1
28 18 2 41 0.375 -1
28 68 52 41 0.375 -1
28   42 0.333333 -1
28 27  42 0.666667 -1
28 47 53 43 1 -1
28 58  44 0.571429 -1
28 23 63 44 0.428571 -1
28 42  45 0.444444 -1
28   45 0.222222 -1
28 11 58 45 0.333333 -1
28   46 0.4 -1
28 2 42 46 0.6 -1
28 68  47 0.444444 -1
28   47 0.222222 -1
28 67 60 47 0.333333 -1
28 5 69 48 0.428571 -1
28 17  48 0.571429 -1
28 30  49 0.4 -1
28 6  49 0.4 -1
28   49 0.2 -1
28 2  50 0.571429 -1
28 68 32 50 0.428571 -1
28 57 60 51 0.6 -1
28   51 0.4 -1
28 40 38 52 1 -1
28 20 59 53 0.375 -1
28 17 35 53 0.375 -1
28   53 0.25 -1
28 37 36 54 0.3 -1
28 66  54 0.4 -1
28 55 31 54 0.3 -1
28 37  55 1 -1
28 64 7 56 1 -1
28 17 23 57 0.333333 -1
28   57 0.222222 -1
28 32  57 0.444444 -1
28 24 53 58 0.3 -1
28 5 66 58 0.3 -1
28 33  58 0.4 -1
28 56 66 59 1 -1
28   60 0.25 -1
28 23 40 60 0.375 -1
28 68 6 60 0.375 -1
28   61 1 -1
28 8  62 1 -1
28   63 0.4 -1
28 54 18 63 0.6 -1
28   64 0.222222 -1
28 62  64 0.444444 -1
28 2 65 64 0.333333 -1
28   65 0.5 -1
28   65 0.5 -1
28   66 0.222222 -1
28 65 19 66 0.333333 -1
28 63  66 0.444444 -1
28 31  67 1 -1
28   68 0.222222 -1
28 66  68 0.444444 -1
28 8 1 68 0.333333 -1
28 67 59 69 1 -1
29 41  0 0.5 -1
29   0 0.25 -1
29   0 0.25 -1
29 11  1 0.571429 -1
29 24 44 1 0.428571 -1
29 35 18 2 0.5 -1
29 19 62 2 0.5 -1
29 35  3 0.444444 -1
29 2 59 3 0.333333 -1
29   3 0.222222 -1
29 20 62 4 0.375 -1
29   4 0.25 -1
29 7 60 4 0.375 -1
29 40  5 0.571429 -1
29 24 32 5 0.428571 -1
29   6 1 -1
29 36  7 0.5 -1
29   7 0.25 -1
29   7 0.25 -1
29 10  8 1 -1
29 59  9 0.4 -1
29   9 0.2 -1
29 10  9 0.4 -1
29 46  10 0.666667 -1
29   10 0.333333 -1
29   11 0.333333 -1
29 68  11 0.666667 -1
29 51 26 12 1 -1
29 1 28 13 1 -1
29   14 1 -1
29 50 61 15 0.428571 -1
29   15 0.285714 -1
29   15 0.285714 -1
29 43  16 1 -1
29 33  17 0.5 -1
29 36  17 0.5 -1
29 44 43 18 1 -1
29 57 67 19 0.333333 -1
29 23  19 0.444444 -1
29   19 0.222222 -1
29   20 0.333333 -1
29 59  20 0.666667 -1
29   21 0.222222 -1
29 55  21 0.444444 -1
29 11 61 21 0.333333 -1
29   22 0.25 -1
29   22 0.25 -1
29 36  22 0.5 -1
29 24  23 0.5 -1
29   23 0.25 -1
29   23 0.25 -1
29 69  24 0.666667 -1
29   24 0.333333 -1
29   25 0.2 -1
29 18  25 0.4 -1
29 50  25 0.4 -1
29   26 1 -1
29 5 8 27 0.375 -1
29 10 62 27 0.375 -1
29   27 0.25 -1
29 47 44 28 0.375 -1
29   28 0.25 -1
29 36 2 28 0.375 -1
29 1 58 30 1 -1
29   31 1 -1
29   32 0.25 -1
29 19 47 32 0.375 -1
29 2 59 32 0.375 -1
29 5  33 0.666667 -1
29   33 0.333333 -1
29 18 51 34 1 -1
29   35 0.5 -1
29   35 0.5 -1
29 50  36 0.666667 -1
29   36 0.333333 -1
29   37 0.222222 -1
29 31 8 37 0.333333 -1
29 5  37 0.444444 -1
29 66 8 38 1 -1
29   39 0.4 -1
29 16 62 39 0.6 -1
29 30  40 0.444444 -1
29 10 6 40 0.333333 -1
29   40 0.222222 -1
29 63 19 41 0.3 -1
29 0  41 0.4 -1
29 47 6 41 0.3 -1
29 31 66 42 0.333333 -1
29   42 0.222222 -1
29 68  42 0.444444 -1
29   43 0.333333 -1
29 19  43 0.666667 -1
29 40 6 44 0.428571 -1
29 50  44 0.571429 -1
29   45 1 -1
29 58 6 46 1 -1
29   47 0.333333 -1
29 63  47 0.666667 -1
29   48 0.4 -1
29 58 22 48 0.6 -1
29 36  49 0.363636 -1
29 30  49 0.363636 -1
29 61 7 49 0.272727 -1
29 45  50 1 -1
29   51 0.2 -1
29 32  51 0.4 -1
29 6  51 0.4 -1
29 44  52 0.4 -1
29 69 58 52 0.3 -1
29 46 61 52 0.3 -1
29 10 38 53 0.428571 -1
29 8  53 0.571429 -1
29 2  54 0.444444 -1
29 8 21 54 0.333333 -1
29   54 0.222222 -1
29 54 1 55 0.428571 -1
29 59  55 0.571429 -1
29   56 0.25 -1
29 23 18 56 0.375 -1
29 5 33 56 0.375 -1
29   57 0.285714 -1
29 45 32 57 0.428571 -1
29   57 0.285714 -1
29 66 24 58 1 -1
29 32 7 59 1 -1
29 21 35 60 0.272727 -1
29 27  60 0.363636 -1
29 55  60 0.363636 -1
29   61 0.333333 -1
29 11  61 0.666667 -1
29   62 0.333333 -1
29 46  62 0.666667 -1
29   63 0.4 -1
29 43 36 63 0.6 -1
29   64 1 -1
29 20 45 65 0.272727 -1
29 66  65 0.363636 -1
29 20  65 0.363636 -1
29 2 59 66 0.333333 -1
29 43 60 66 0.333333 -1
29 46 10 66 0.333333 -1
29 64 25 67 0.272727 -1
29 40  67 0.363636 -1
29 54  67 0.363636 -1
29 47  68 0.666667 -1
29   68 0.333333 -1
29 38 10 69 1 -1
30 59  0 0.666667 -1
30   0 0.333333 -1
30 69  1 1 -1
30 59 23 2 0.333333 -1
30 17  2 0.444444 -1
30   2 0.222222 -1
30   3 1 -1
30 32  4 0.444444 -1
30 20 7 4 0.333333 -1
30   4 0.222222 -1
30 68  5 0.4 -1
30 26  5 0.4 -1
30   5 0.2 -1
30 32  6 0.5 -1
30 63  6 0.5 -1
30   7 0.25 -1
30 2  7 0.5 -1
30   7 0.25 -1
30 19 12 8 1 -1
30 55  9 0.363636 -1
30 57  9 0.363636 -1
30 68 5 9 0.272727 -1
30   10 0.333333 -1
30 41  10 0.666667 -1
30   11 0.222222 -1
30 55 53 11 0.333333 -1
30 23  11 0.444444 -1
30   12 1 -1
30 10  13 1 -1
30   14 1 -1
30   15 0.25 -1
30 33  15 0.5 -1
30   15 0.25 -1
30 23  16 0.666667 -1
30   16 0.333333 -1
30 2  17 1 -1
30   18 0.25 -1
30 7  18 0.5 -1
30   18 0.25 -1
30 20 32 19 0.3 -1
30 53  19 0.4 -1
30 45 50 19 0.3 -1
30 17  20 0.363636 -1
30 16 26 20 0.272727 -1
30 18  20 0.363636 -1
30   21 1 -1
30 5  22 0.571429 -1
30 63 25 22 0.428571 -1
30   23 1 -1
30   24 0.222222 -1
30 47 64 24 0.333333 -1
30 15  24 0.444444 -1
30 10 3 25 0.375 -1
30 44 54 25 0.375 -1
30   25 0.25 -1
30   26 0.25 -1
30   26 0.25 -1
30 8  26 0.5 -1
30 53  27 0.571429 -1
30 62 20 27 0.428571 -1
30 61  28 0.5 -1
30 41  28 0.5 -1
30   29 0.222222 -1
30 35  29 0.444444 -1
30 19 56 29 0.333333 -1
30   31 1 -1
30 33  32 1 -1
30 16 6 33 0.3 -1
30 58  33 0.4 -1
30 0 43 33 0.3 -1
30 8  34 0.4 -1
30 57 33 34 0.3 -1
30 45 64 34 0.3 -1
30 57 47 35 1 -1
30   36 0.333333 -1
30 43  36 0.666667 -1
30   37 0.333333 -1
30 51  37 0.666667 -1
30 1  38 0.363636 -1
30 59 35 38 0.272727 -1
30 11  38 0.363636 -1
30 36  39 1 -1
30   40 0.25 -1
30 38 35 40 0.375 -1
30 12 69 40 0.375 -1
30   41 0.4 -1
30 48 66 41 0.6 -1
30 32  42 1 -1
30   43 1 -1
30 7  44 0.5 -1
30   44 0.25 -1
30   44 0.25 -1
30 44  45 1 -1
30 45  46 1 -1
30 51 67 47 0.428571 -1
30 63  47 0.571429 -1
30   48 0.5 -1
30   48 0.5 -1
30   49 0.4 -1
30 56 58 49 0.6 -1
30 60 48 50 0.428571 -1
30   50 0.285714 -1
30   50 0.285714 -1
30 5 58 51 1 -1
30 1 53 52 0.6 -1
30   52 0.4 -1
30 16 51 53 0.333333 -1
30 1  53 0.444444 -1
30   53 0.222222 -1
30 23  54 0.666667 -1
30   54 0.333333 -1
30 7 52 55 1 -1
30 53 38 56 0.333333 -1
30   56 0.222222 -1
30 59  56 0.444444 -1
30 35 7 57 1 -1
30 57 11 58 1 -1
30   59 0.285714 -1
30   59 0.285714 -1
30 6 3 59 0.428571 -1
30   60 0.5 -1
30   60 0.5 -1
30   61 1 -1
30   62 0.222222 -1
30 6 1 62 0.333333 -1
30 46  62 0.444444 -1
30 52  63 0.363636 -1
30 62 17 63 0.272727 -1
30 55  63 0.363636 -1
30 60  64 0.666667 -1
30   64 0.333333 -1
30   65 1 -1
30 18  66 0.571429 -1
30 23 33 66 0.428571 -1
30 38  67 1 -1
30   68 0.333333 -1
30 42  68 0.666667 -1
30 59  69 0.571429 -1
30 66 43 69 0.428571 -1
31 45 7 0 0.5 -1
31 36 3 0 0.5 -1
31 63  1 0.4 -1
31 17  1 0.4 -1
31   1 0.2 -1
31 45 36 2 0.428571 -1
31 51  2 0.571429 -1
31 10 53 3 0.375 -1
31 1 63 3 0.375 -1
31   3 0.25 -1
31   4 0.222222 -1
31 49  4 0.444444 -1
31 22 20 4 0.333333 -1
31   5 0.333333 -1
31 38  5 0.666667 -1
31 61 26 6 1 -1
31 46 18 7 0.5 -1
31 65 10 7 0.5 -1
31 40  8 1 -1
31   9 0.5 -1
31   9 0.5 -1
