0 20 47 1 1 -1
0 18  2 1 -1
32 43 39 18 0.428571 -1
32 30  19 0.444444 -1
32   19 0.222222 -1
32 35 49 19 0.333333 -1
32   20 0.4 -1
32 18 8 20 0.6 -1
32   21 0.333333 -1
32 35  21 0.666667 -1
32   22 1 -1
32 38 40 23 0.6 -1
32   23 0.4 -1
32 10  24 0.4 -1
32 18  24 0.4 -1
32   24 0.2 -1
32 10 47 25 1 -1
32 43  26 1 -1
32 22 0 27 1 -1
32 41  28 1 -1
32   29 0.25 -1
32 9  29 0.5 -1
32   29 0.25 -1
32 0 20 30 0.6 -1
32   30 0.4 -1
32 44  31 0.666667 -1
32   31 0.333333 -1
32 0  33 0.5 -1
32   33 0.25 -1
32   33 0.25 -1
32   34 1 -1
32 21 37 35 0.272727 -1
32 47  35 0.363636 -1
32 2  35 0.363636 -1
32   36 0.222222 -1
32 24  36 0.444444 -1
32 48 43 36 0.333333 -1
32 2 48 37 0.333333 -1
32   37 0.222222 -1
32 45  37 0.444444 -1
32 33 20 38 0.6 -1
32   38 0.4 -1
32   39 0.5 -1
32   39 0.5 -1
32 48 7 40 0.5 -1
32 8 41 40 0.5 -1
32 31 38 41 0.6 -1
32   41 0.4 -1
32 28 43 42 0.272727 -1
32 13  42 0.363636 -1
32 44  42 0.363636 -1
32 41  43 1 -1
32 47 43 44 0.375 -1
32   44 0.25 -1
32 10 17 44 0.375 -1
32 35 38 45 0.3 -1
32 9 11 45 0.3 -1
32 10  45 0.4 -1
32 14  46 1 -1
32 35  47 1 -1
32 49  48 0.333333 -1
32 3  48 0.333333 -1
32 45  48 0.333333 -1
32   49 0.4 -1
32 18 11 49 0.6 -1
33   0 1 -1
33 21  1 0.5 -1
33 44  1 0.5 -1
33 48  2 0.5 -1
33   2 0.25 -1
33   2 0.25 -1
33   3 0.2 -1
33 20  3 0.4 -1
33 23  3 0.4 -1
33   4 0.285714 -1
33   4 0.285714 -1
33 44 49 4 0.428571 -1
33 4  5 0.666667 -1
33   5 0.333333 -1
33 48 24 6 1 -1
33 48  7 0.363636 -1
33 12  7 0.363636 -1
33 34 49 7 0.272727 -1
33   8 1 -1
33 7 11 9 1 -1
33 13  10 0.4 -1
33 37  10 0.4 -1
33   10 0.2 -1
33 24  11 0.571429 -1
33 17 36 11 0.428571 -1
33   12 0.25 -1
33 40 18 12 0.375 -1
33 20 26 12 0.375 -1
33   13 0.4 -1
33 48 21 13 0.6 -1
33   14 0.25 -1
33 3  14 0.5 -1
33   14 0.25 -1
33   15 0.4 -1
33 20 16 15 0.6 -1
33   16 1 -1
33 7  17 0.571429 -1
33 42 35 17 0.428571 -1
33 3  18 1 -1
33 1 37 19 0.333333 -1
33   19 0.222222 -1
33 10  19 0.444444 -1
33 6 37 20 1 -1
33 40 48 21 0.3 -1
33 10 6 21 0.3 -1
33 8  21 0.4 -1
33 49  22 0.4 -1
33 36  22 0.4 -1
33   22 0.2 -1
33   23 0.333333 -1
33 45  23 0.666667 -1
33   24 0.4 -1
33 38 14 24 0.6 -1
33 2  25 0.363636 -1
33 7 35 25 0.272727 -1
33 43  25 0.363636 -1
33 27 18 26 1 -1
33 39  27 1 -1
33 40  28 0.666667 -1
33   28 0.333333 -1
33   29 0.5 -1
33   29 0.5 -1
33   30 0.333333 -1
33 18  30 0.666667 -1
33 45  31 0.5 -1
33 42  31 0.5 -1
33   32 0.25 -1
33 44 24 32 0.375 -1
33 10 3 32 0.375 -1
33   34 1 -1
33   35 0.333333 -1
33   35 0.333333 -1
33   35 0.333333 -1
33   36 0.5 -1
33   36 0.5 -1
33   37 0.333333 -1
33   37 0.333333 -1
33   37 0.333333 -1
33 27 26 38 0.272727 -1
33 47  38 0.363636 -1
33 20  38 0.363636 -1
33   39 1 -1
33 29 3 40 0.375 -1
33   40 0.25 -1
33 31 44 40 0.375 -1
33 9  41 0.571429 -1
33 10 13 41 0.428571 -1
33 11 49 42 0.272727 -1
33 3  42 0.363636 -1
33 43  42 0.363636 -1
33   43 1 -1
33   44 0.4 -1
33 30 21 44 0.6 -1
33   45 1 -1
33 9  46 1 -1
33 10 35 47 0.375 -1
33   47 0.25 -1
33 26 38 47 0.375 -1
33 3 30 48 0.272727 -1
33 44  48 0.363636 -1
33 47  48 0.363636 -1
33   49 0.5 -1
33   49 0.5 -1
34 49 1 0 0.6 -1
34   0 0.4 -1
34   1 0.222222 -1
34 3  1 0.444444 -1
34 18 37 1 0.333333 -1
34 42 0 2 0.3 -1
34 37  2 0.4 -1
34 8 10 2 0.3 -1
34 14  3 1 -1
34 13 40 4 0.428571 -1
34 18  4 0.571429 -1
34 45 38 5 0.428571 -1
34 23  5 0.571429 -1
34 35  6 1 -1
34 18  7 1 -1
34 41  8 1 -1
34   9 0.222222 -1
34 45  9 0.444444 -1
34 5 48 9 0.333333 -1
34 7  10 0.4 -1
34 8 0 10 0.3 -1
34 2 39 10 0.3 -1
34   11 0.222222 -1
34 32  11 0.444444 -1
34 38 13 11 0.333333 -1
34 21 47 12 0.428571 -1
34 16  12 0.571429 -1
34   13 0.4 -1
34 20 18 13 0.6 -1
34 7  14 1 -1
34 11  15 0.4 -1
34 10  15 0.4 -1
34   15 0.2 -1
34   16 0.222222 -1
34 38 0 16 0.333333 -1
34 1  16 0.444444 -1
34   17 0.333333 -1
34   17 0.333333 -1
34   17 0.333333 -1
34   18 0.5 -1
34   18 0.5 -1
34 18 47 19 0.375 -1
34 33 42 19 0.375 -1
34   19 0.25 -1
34 18  20 0.444444 -1
34 43 35 20 0.333333 -1
34   20 0.222222 -1
34   21 1 -1
34 1  22 0.571429 -1
34 0 16 22 0.428571 -1
34   23 0.5 -1
34   23 0.5 -1
34 3 47 24 0.272727 -1
34 23  24 0.363636 -1
34 28  24 0.363636 -1
34 7  25 1 -1
34   26 0.4 -1
34 36 33 26 0.6 -1
34   27 1 -1
34 47 30 28 0.6 -1
34   28 0.4 -1
34 17  29 0.571429 -1
34 7 18 29 0.428571 -1
34 24 2 30 0.272727 -1
34 3  30 0.363636 -1
34 20  30 0.363636 -1
34 39 5 31 0.6 -1
34   31 0.4 -1
34 43 49 32 0.5 -1
34 30 48 32 0.5 -1
34   33 0.4 -1
34 35 38 33 0.6 -1
34 0 1 35 1 -1
34   36 1 -1
34 14 39 37 1 -1
34 35  38 1 -1
34 8 5 39 0.375 -1
34 21 10 39 0.375 -1
34   39 0.25 -1
34 28  40 0.444444 -1
34   40 0.222222 -1
34 17 38 40 0.333333 -1
34   41 0.333333 -1
34 49  41 0.666667 -1
34 9  42 0.5 -1
34 44  42 0.5 -1
34   43 0.333333 -1
34 29  43 0.666667 -1
34 0 29 44 1 -1
34   45 1 -1
34   46 1 -1
34   47 0.222222 -1
34 10 16 47 0.333333 -1
34 10  47 0.444444 -1
34 41 35 48 1 -1
34 0 37 49 0.375 -1
34   49 0.25 -1
34 47 31 49 0.375 -1
35 18  0 0.666667 -1
35   0 0.333333 -1
35 2  1 0.666667 -1
35   1 0.333333 -1
35   2 0.5 -1
35   2 0.5 -1
35 24 38 3 0.333333 -1
35   3 0.222222 -1
35 7  3 0.444444 -1
35 47 41 4 0.6 -1
35   4 0.4 -1
35   5 0.4 -1
35 24 23 5 0.6 -1
35   6 1 -1
35 26 23 7 1 -1
35   8 1 -1
35   9 0.285714 -1
35 18 41 9 0.428571 -1
35   9 0.285714 -1
35 47  10 1 -1
35 0  11 0.571429 -1
35 3 38 11 0.428571 -1
35   12 0.333333 -1
35 21  12 0.666667 -1
35 11 1 13 0.333333 -1
35   13 0.222222 -1
35 47  13 0.444444 -1
35 3  14 1 -1
35   15 0.25 -1
35   15 0.25 -1
35 24  15 0.5 -1
35 20  16 1 -1
35 24 37 17 1 -1
35   18 0.333333 -1
35 47  18 0.666667 -1
35 40 13 19 0.5 -1
35 23 40 19 0.5 -1
35   20 0.25 -1
35 47 37 20 0.375 -1
35 23 38 20 0.375 -1
35 39  21 0.571429 -1
35 37 10 21 0.428571 -1
35 2 31 22 0.428571 -1
35   22 0.285714 -1
35   22 0.285714 -1
35   23 0.5 -1
35   23 0.5 -1
35 41  24 0.4 -1
35 47 10 24 0.3 -1
35 37 21 24 0.3 -1
35 0 44 25 0.3 -1
35 40 45 25 0.3 -1
35 41  25 0.4 -1
35 45 49 26 0.6 -1
35   26 0.4 -1
35 2 43 27 0.3 -1
35 13 9 27 0.3 -1
35 20  27 0.4 -1
35 41 38 28 0.428571 -1
35 32  28 0.571429 -1
35   29 0.285714 -1
35   29 0.285714 -1
35 13 0 29 0.428571 -1
35   30 0.4 -1
35 17 9 30 0.6 -1
35 44 22 31 0.5 -1
35 32 30 31 0.5 -1
35   32 0.25 -1
35 7  32 0.5 -1
35   32 0.25 -1
35 10  33 1 -1
35 0  34 0.363636 -1
35 45 47 34 0.272727 -1
35 45  34 0.363636 -1
35   36 0.25 -1
35   36 0.25 -1
35 38  36 0.5 -1
35 40 49 37 1 -1
35 20 23 38 0.6 -1
35   38 0.4 -1
35   39 0.2 -1
35 47  39 0.4 -1
35 42  39 0.4 -1
35 44  40 1 -1
35 13 30 41 0.333333 -1
35 24  41 0.444444 -1
35   41 0.222222 -1
35 26 18 42 0.375 -1
35 8 27 42 0.375 -1
35   42 0.25 -1
35 10 48 43 0.375 -1
35   43 0.25 -1
35 0 8 43 0.375 -1
35 1 48 44 1 -1
35 44 48 45 0.428571 -1
35 2  45 0.571429 -1
35   46 0.222222 -1
35 43  46 0.444444 -1
35 48 6 46 0.333333 -1
35 15  47 1 -1
35   48 0.285714 -1
35 42 43 48 0.428571 -1
35   48 0.285714 -1
35   49 0.5 -1
35   49 0.5 -1
36 9  0 0.5 -1
36 44  0 0.5 -1
36 0 37 1 1 -1
36 48 28 2 0.272727 -1
36 11  2 0.363636 -1
36 49  2 0.363636 -1
36   3 0.25 -1
36 39  3 0.5 -1
36   3 0.25 -1
36   4 1 -1
36 6  5 0.4 -1
36 30 23 5 0.3 -1
36 10 15 5 0.3 -1
36 7  6 0.363636 -1
36 21 23 6 0.272727 -1
36 5  6 0.363636 -1
36   7 0.5 -1
36   7 0.5 -1
36 48  8 0.4 -1
36 45 40 8 0.3 -1
36 24 37 8 0.3 -1
36 27  9 0.363636 -1
36 21  9 0.363636 -1
36 48 1 9 0.272727 -1
36 34  10 0.5 -1
36 49  10 0.5 -1
36 20 29 11 0.5 -1
36 13 31 11 0.5 -1
36 37  12 0.5 -1
36 5  12 0.5 -1
36   13 0.222222 -1
36 46 6 13 0.333333 -1
36 37  13 0.444444 -1
36 44  14 0.5 -1
36 24  14 0.5 -1
36 21 43 15 0.428571 -1
36 41  15 0.571429 -1
36   16 1 -1
36   17 0.222222 -1
36 27  17 0.444444 -1
36 2 49 17 0.333333 -1
36 14  18 0.5 -1
36 49  18 0.5 -1
36 20 44 19 0.5 -1
36 14 9 19 0.5 -1
36 21  20 0.4 -1
36   20 0.2 -1
36 39  20 0.4 -1
36   21 0.5 -1
36   21 0.5 -1
36 42 0 22 0.333333 -1
36 12 20 22 0.333333 -1
36 10 34 22 0.333333 -1
36 10  23 0.666667 -1
36   23 0.333333 -1
36   24 0.2 -1
36 12  24 0.4 -1
36 26  24 0.4 -1
36 43  25 0.4 -1
36   25 0.2 -1
36 49  25 0.4 -1
36 23  26 0.444444 -1
36 49 0 26 0.333333 -1
36   26 0.222222 -1
36 49 39 27 0.272727 -1
36 38  27 0.363636 -1
36 0  27 0.363636 -1
36 15 21 28 1 -1
36 47 9 29 1 -1
36 15  30 0.5 -1
36 18  30 0.5 -1
36   31 1 -1
36   32 1 -1
36   33 0.5 -1
36   33 0.5 -1
36 39 14 34 1 -1
36 4  35 0.5 -1
36 44  35 0.5 -1
36 23  37 0.5 -1
36 17  37 0.5 -1
36 12  38 1 -1
36 30  39 0.666667 -1
36   39 0.333333 -1
36 29 30 40 0.428571 -1
36 5  40 0.571429 -1
36 38 43 41 0.333333 -1
36 40  41 0.444444 -1
36   41 0.222222 -1
36 31  42 0.444444 -1
36   42 0.222222 -1
36 10 16 42 0.333333 -1
36 18 24 43 0.375 -1
36 0 2 43 0.375 -1
36   43 0.25 -1
36   44 1 -1
36 21 43 45 0.3 -1
36 30 39 45 0.3 -1
36 13  45 0.4 -1
36   46 0.4 -1
36 1 9 46 0.6 -1
36 10 38 47 0.428571 -1
36 24  47 0.571429 -1
36 6  48 1 -1
36 45 35 49 0.333333 -1
36 15 0 49 0.333333 -1
36 6 40 49 0.333333 -1
37 43 7 0 1 -1
37 45 24 1 0.5 -1
37 18 49 1 0.5 -1
37   2 1 -1
37   3 0.25 -1
37 32 38 3 0.375 -1
37 2 34 3 0.375 -1
37   4 0.333333 -1
37 15  4 0.666667 -1
37 41 3 5 0.375 -1
37   5 0.25 -1
37 11 47 5 0.375 -1
37   6 0.222222 -1
37 44  6 0.444444 -1
37 19 27 6 0.333333 -1
37   7 1 -1
37 35 30 8 0.375 -1
37   8 0.25 -1
37 48 11 8 0.375 -1
37 23  9 1 -1
37 45 35 10 0.6 -1
37   10 0.4 -1
37   11 0.285714 -1
37   11 0.285714 -1
37 18 47 11 0.428571 -1
37   12 0.4 -1
37 44 20 12 0.6 -1
37   13 0.222222 -1
37 0  13 0.444444 -1
37 24 2 13 0.333333 -1
37   14 0.333333 -1
37 41  14 0.666667 -1
37 21 9 15 0.5 -1
37 5 43 15 0.5 -1
37   16 0.285714 -1
37   16 0.285714 -1
37 24 23 16 0.428571 -1
37   17 0.222222 -1
37 2  17 0.444444 -1
37 3 24 17 0.333333 -1
37 11 17 18 1 -1
37 1 39 19 0.333333 -1
37 5  19 0.444444 -1
37   19 0.222222 -1
37   20 0.333333 -1
37 24  20 0.666667 -1
37 47 2 21 0.6 -1
37   21 0.4 -1
37 43 13 22 0.375 -1
37 32 9 22 0.375 -1
37   22 0.25 -1
37   23 1 -1
37 23  24 0.571429 -1
37 7 31 24 0.428571 -1
37 10  25 0.5 -1
37   25 0.25 -1
37   25 0.25 -1
37 49  26 1 -1
37 38  27 1 -1
37 41  28 0.666667 -1
37   28 0.333333 -1
37 42  29 0.5 -1
37 43  29 0.5 -1
37 28  30 0.444444 -1
37   30 0.222222 -1
37 3 2 30 0.333333 -1
37   31 1 -1
37 35  32 0.571429 -1
37 12 18 32 0.428571 -1
37   33 1 -1
37 13  34 0.571429 -1
37 41 24 34 0.428571 -1
37 11  35 0.363636 -1
37 43  35 0.363636 -1
37 0 24 35 0.272727 -1
37   36 1 -1
37   38 0.4 -1
37 23 0 38 0.6 -1
37 24  39 0.5 -1
37   39 0.25 -1
37   39 0.25 -1
37 22  40 1 -1
37 9 5 41 1 -1
37 48 10 42 0.333333 -1
37 18 11 42 0.333333 -1
37 44 24 42 0.333333 -1
37   43 0.333333 -1
37 35  43 0.666667 -1
37 2 43 44 1 -1
37 11  45 0.4 -1
37   45 0.2 -1
37 42  45 0.4 -1
37 17  46 1 -1
37 31 32 47 1 -1
37   48 0.285714 -1
37   48 0.285714 -1
37 5 36 48 0.428571 -1
37 34  49 1 -1
38 49 20 0 0.3 -1
38 43 10 0 0.3 -1
38 1  0 0.4 -1
38 4 49 1 0.333333 -1
38   1 0.222222 -1
38 45  1 0.444444 -1
38   2 0.333333 -1
38 29  2 0.666667 -1
38 18 44 3 0.5 -1
38 30 7 3 0.5 -1
38   4 0.333333 -1
38   4 0.333333 -1
38   4 0.333333 -1
38 47  5 0.666667 -1
38   5 0.333333 -1
38 11  6 1 -1
38 21 41 7 1 -1
38   8 0.285714 -1
38   8 0.285714 -1
38 42 13 8 0.428571 -1
38 18 44 9 0.333333 -1
38   9 0.222222 -1
38 27  9 0.444444 -1
38 49  10 0.5 -1
38 37  10 0.5 -1
38 0  11 0.444444 -1
38   11 0.222222 -1
38 21 41 11 0.333333 -1
38 37 27 12 0.6 -1
38   12 0.4 -1
38 16 35 13 0.272727 -1
38 21  13 0.363636 -1
38 45  13 0.363636 -1
38   14 0.5 -1
38   14 0.5 -1
38 22 20 15 1 -1
38 39  16 1 -1
38   17 0.4 -1
38 0 45 17 0.6 -1
38 14  18 0.444444 -1
38 8 47 18 0.333333 -1
38   18 0.222222 -1
38   19 0.333333 -1
38   19 0.333333 -1
38   19 0.333333 -1
38 31 45 20 0.428571 -1
38 17  20 0.571429 -1
38   21 0.333333 -1
38 18  21 0.666667 -1
38 44  22 1 -1
38   23 0.4 -1
38 1 32 23 0.6 -1
38 35  24 0.4 -1
38   24 0.2 -1
38 7  24 0.4 -1
38 40  25 0.4 -1
38 12  25 0.4 -1
38   25 0.2 -1
38 41  26 0.444444 -1
38 49 30 26 0.333333 -1
38   26 0.222222 -1
38   27 1 -1
38   28 1 -1
38   29 0.4 -1
38 3 48 29 0.6 -1
38   30 0.5 -1
38   30 0.5 -1
38   31 0.222222 -1
38 41  31 0.444444 -1
38 49 9 31 0.333333 -1
38 1 30 32 1 -1
38 48  33 1 -1
38   34 1 -1
38 24  35 0.333333 -1
38 31  35 0.333333 -1
38 13  35 0.333333 -1
38 21  36 0.571429 -1
38 7 32 36 0.428571 -1
38   37 1 -1
38 10  39 1 -1
38 21 7 40 1 -1
38 1 12 41 1 -1
38   42 0.4 -1
38 18 24 42 0.6 -1
38 11  43 1 -1
38 35  44 0.571429 -1
38 21 18 44 0.428571 -1
38   45 1 -1
38   46 0.4 -1
38 35 32 46 0.6 -1
38 42 35 47 0.333333 -1
38 32  47 0.444444 -1
38   47 0.222222 -1
38 17 16 48 0.333333 -1
38 24  48 0.444444 -1
38   48 0.222222 -1
38 40  49 0.333333 -1
38 7  49 0.333333 -1
38 32  49 0.333333 -1
39   0 0.4 -1
39 11 4 0 0.6 -1
39 44 23 1 0.375 -1
39   1 0.25 -1
39 11 0 1 0.375 -1
39 29 3 2 0.5 -1
39 21 17 2 0.5 -1
39 10 47 3 1 -1
39   4 1 -1
39   5 0.25 -1
39 8 35 5 0.375 -1
39 22 6 5 0.375 -1
39 44  6 0.666667 -1
39   6 0.333333 -1
39 2  7 0.4 -1
39   7 0.2 -1
39 0  7 0.4 -1
39 13  8 1 -1
39 35 17 9 1 -1
39 35 7 10 0.6 -1
39   10 0.4 -1
39   11 0.4 -1
39 27 30 11 0.6 -1
39   12 0.25 -1
39 8  12 0.5 -1
39   12 0.25 -1
39 17 7 13 0.333333 -1
39 0  13 0.444444 -1
39   13 0.222222 -1
39 20 3 14 1 -1
39 21 43 15 1 -1
39   16 0.4 -1
39 9 35 16 0.6 -1
39   17 1 -1
39 15  18 0.5 -1
39   18 0.25 -1
39   18 0.25 -1
39 47  19 0.571429 -1
39 5 31 19 0.428571 -1
39 48  20 0.4 -1
39   20 0.2 -1
39 42  20 0.4 -1
39   21 0.222222 -1
39 35  21 0.444444 -1
39 28 7 21 0.333333 -1
39   22 0.25 -1
39   22 0.25 -1
39 29  22 0.5 -1
39 45  23 0.571429 -1
39 24 44 23 0.428571 -1
39   24 0.285714 -1
39 38 3 24 0.428571 -1
39   24 0.285714 -1
39 29 13 25 0.6 -1
39   25 0.4 -1
39 21 41 26 0.5 -1
39 47 24 26 0.5 -1
39   27 0.4 -1
39 13 30 27 0.6 -1
39   28 1 -1
39   29 1 -1
39 41 40 30 0.428571 -1
39 24  30 0.571429 -1
39 49 41 31 0.5 -1
39 0 2 31 0.5 -1
39 43  32 0.5 -1
39 40  32 0.5 -1
39 7 26 33 0.6 -1
39   33 0.4 -1
39 18 0 34 1 -1
39 48  35 0.5 -1
39 10  35 0.5 -1
39 18 2 36 0.6 -1
39   36 0.4 -1
39   37 0.333333 -1
39   37 0.333333 -1
39   37 0.333333 -1
39 27  38 0.571429 -1
39 9 47 38 0.428571 -1
39 7 49 40 0.333333 -1
39   40 0.222222 -1
39 15  40 0.444444 -1
39 12 23 41 0.375 -1
39   41 0.25 -1
39 48 7 41 0.375 -1
39 24  42 1 -1
39 31 48 43 0.333333 -1
39 40 49 43 0.333333 -1
39 23 2 43 0.333333 -1
39 13 6 44 0.6 -1
39   44 0.4 -1
39 7  45 1 -1
39 43 32 46 0.428571 -1
39 0  46 0.571429 -1
39 8  47 1 -1
39 21 10 48 0.333333 -1
39 38  48 0.444444 -1
39   48 0.222222 -1
39 43  49 1 -1
40 2  0 1 -1
40 48 15 1 0.375 -1
40   1 0.25 -1
40 0 14 1 0.375 -1
40   2 1 -1
40 0  3 0.5 -1
40 2  3 0.5 -1
40   4 0.333333 -1
40 10  4 0.666667 -1
40   5 0.25 -1
40 37  5 0.5 -1
40   5 0.25 -1
40   6 0.4 -1
40 1 20 6 0.6 -1
40 48  7 1 -1
40 0  8 1 -1
40 1 20 9 1 -1
40 43 18 10 0.428571 -1
40   10 0.285714 -1
40   10 0.285714 -1
40   11 0.333333 -1
40   11 0.333333 -1
40   11 0.333333 -1
40 43  12 1 -1
40 0 28 13 1 -1
40 10  14 1 -1
40 27  15 0.5 -1
40 13  15 0.5 -1
40 44  16 1 -1
40   17 0.5 -1
40   17 0.5 -1
40   18 0.25 -1
40   18 0.25 -1
40 7  18 0.5 -1
40 0  19 1 -1
40 44 24 20 0.375 -1
40   20 0.25 -1
40 10 45 20 0.375 -1
40 38 29 21 0.333333 -1
40   21 0.222222 -1
40 47  21 0.444444 -1
40 35  22 1 -1
40 18 13 23 0.333333 -1
40   23 0.222222 -1
40 7  23 0.444444 -1
40 42  24 0.4 -1
40 0  24 0.4 -1
40   24 0.2 -1
40 18 27 25 1 -1
40 6 48 26 0.5 -1
40 10 9 26 0.5 -1
40 18 45 27 0.428571 -1
40   27 0.285714 -1
40   27 0.285714 -1
40 38 10 28 0.5 -1
40 36 17 28 0.5 -1
40 5  29 1 -1
40 38 45 30 1 -1
40   31 1 -1
40   32 0.4 -1
40 35 30 32 0.6 -1
40   33 0.5 -1
40   33 0.5 -1
40 18  34 0.4 -1
40 17  34 0.4 -1
40   34 0.2 -1
40 10 48 35 0.333333 -1
40   35 0.222222 -1
40 39  35 0.444444 -1
40 43 39 36 1 -1
40 35  37 0.4 -1
40 20  37 0.4 -1
40   37 0.2 -1
40 21  38 0.5 -1
40 10  38 0.5 -1
40 0 17 39 0.428571 -1
40 0  39 0.571429 -1
40   41 0.4 -1
40 10 29 41 0.6 -1
40 7 34 42 0.428571 -1
40 20  42 0.571429 -1
40 9  43 0.666667 -1
40   43 0.333333 -1
40 23 7 44 1 -1
40 43 3 45 0.428571 -1
40 24  45 0.571429 -1
40   46 0.4 -1
40 38 32 46 0.6 -1
40 7  47 1 -1
40 16  48 1 -1
40   49 0.5 -1
40   49 0.5 -1
41   0 0.4 -1
41 3 38 0 0.6 -1
41   1 1 -1
41   2 0.333333 -1
41 47  2 0.666667 -1
41 2  3 0.571429 -1
41 20 39 3 0.428571 -1
41 48 43 4 0.428571 -1
41 1  4 0.571429 -1
41 31  5 0.571429 -1
41 9 10 5 0.428571 -1
41 38  6 1 -1
41   7 1 -1
41 48  8 1 -1
41 24 47 9 0.3 -1
41 12  9 0.4 -1
41 24 27 9 0.3 -1
41 28  10 0.571429 -1
41 36 8 10 0.428571 -1
41 18 47 11 1 -1
41 9 20 12 0.6 -1
41   12 0.4 -1
41 35  13 0.363636 -1
41 43  13 0.363636 -1
41 42 3 13 0.272727 -1
41 1  14 1 -1
41 11  15 1 -1
41 22  16 1 -1
41   17 0.222222 -1
41 23  17 0.444444 -1
41 47 9 17 0.333333 -1
41 47 12 18 1 -1
41 38  19 0.571429 -1
41 30 44 19 0.428571 -1
41   20 0.285714 -1
41   20 0.285714 -1
41 29 21 20 0.428571 -1
41 26 20 21 0.428571 -1
41 23  21 0.571429 -1
41 8 21 22 0.428571 -1
41   22 0.285714 -1
41   22 0.285714 -1
41 32  23 0.5 -1
41 27  23 0.5 -1
41   24 0.4 -1
41 40 0 24 0.6 -1
41 43 47 25 1 -1
41 18  26 0.444444 -1
41 35 18 26 0.333333 -1
41   26 0.222222 -1
41   27 0.2 -1
41 6  27 0.4 -1
41 3  27 0.4 -1
41   28 0.4 -1
41 18 24 28 0.6 -1
41 45  29 0.5 -1
41 3  29 0.5 -1
41 44 9 30 1 -1
41   31 0.285714 -1
41 47 0 31 0.428571 -1
41   31 0.285714 -1
41 20  32 0.4 -1
41 21  32 0.4 -1
41   32 0.2 -1
41 14  33 0.4 -1
41   33 0.2 -1
41 44  33 0.4 -1
41 48  34 0.666667 -1
41   34 0.333333 -1
41   35 0.333333 -1
41 44  35 0.666667 -1
41   36 0.222222 -1
41 47 0 36 0.333333 -1
41 43  36 0.444444 -1
41 9 38 37 1 -1
41 45 30 38 0.6 -1
41   38 0.4 -1
41 20 32 39 1 -1
41 36 27 40 1 -1
41   42 1 -1
41 45 18 43 1 -1
41 47  44 0.5 -1
41 13  44 0.5 -1
41 48  45 0.5 -1
41 2  45 0.5 -1
41 0  46 0.4 -1
41 43 32 46 0.3 -1
41 24 8 46 0.3 -1
41 13  47 0.333333 -1
41 43  47 0.333333 -1
41 0  47 0.333333 -1
41 16  48 1 -1
41   49 0.333333 -1
41 43  49 0.666667 -1
42 21  0 0.444444 -1
42 40 21 0 0.333333 -1
42   0 0.222222 -1
42 2  1 0.4 -1
42   1 0.2 -1
42 5  1 0.4 -1
42   2 0.333333 -1
42 7  2 0.666667 -1
42 1  3 0.5 -1
42 18  3 0.5 -1
42 11 2 4 0.5 -1
42 14 13 4 0.5 -1
42 24  5 0.571429 -1
42 45 30 5 0.428571 -1
42 39  6 1 -1
42 38 8 7 0.428571 -1
42 40  7 0.571429 -1
42   8 1 -1
42 13 49 9 1 -1
42 21  10 0.666667 -1
42   10 0.333333 -1
42 49 15 11 1 -1
42   12 0.25 -1
42 24  12 0.5 -1
42   12 0.25 -1
42   13 1 -1
42   14 1 -1
42 49  15 1 -1
42 10 22 16 0.3 -1
42 6  16 0.4 -1
42 2 49 16 0.3 -1
42   17 0.4 -1
42 2 21 17 0.6 -1
42 35  18 1 -1
42 47  19 0.5 -1
42   19 0.25 -1
42   19 0.25 -1
42 11  20 0.4 -1
42   20 0.2 -1
42 34  20 0.4 -1
42 43  21 0.5 -1
42 17  21 0.5 -1
42 0  22 0.5 -1
42 20  22 0.5 -1
42 48  23 0.5 -1
42 5  23 0.5 -1
42 44 14 24 1 -1
42 18 47 25 1 -1
42 23  26 0.333333 -1
42 9  26 0.333333 -1
42 32  26 0.333333 -1
42   27 1 -1
42 9  28 0.363636 -1
42 10  28 0.363636 -1
42 21 48 28 0.272727 -1
42   29 0.4 -1
42 9 11 29 0.6 -1
42 39 37 30 1 -1
42 35 0 31 0.428571 -1
42 5  31 0.571429 -1
42 11 21 32 0.375 -1
42 10 45 32 0.375 -1
42   32 0.25 -1
42 3  33 0.571429 -1
42 38 0 33 0.428571 -1
42 49  34 1 -1
42   35 0.222222 -1
42 18  35 0.444444 -1
42 30 21 35 0.333333 -1
42 7  36 0.5 -1
42 2  36 0.5 -1
42 11 49 37 0.3 -1
42 6  37 0.4 -1
42 38 26 37 0.3 -1
42 8  38 0.444444 -1
42 49 13 38 0.333333 -1
42   38 0.222222 -1
42   39 0.333333 -1
42 47  39 0.666667 -1
42   40 0.333333 -1
42 49  40 0.666667 -1
42   41 0.25 -1
42   41 0.25 -1
42 6  41 0.5 -1
42 18 3 43 0.333333 -1
42   43 0.222222 -1
42 12  43 0.444444 -1
42 37  44 0.444444 -1
42   44 0.222222 -1
42 32 40 44 0.333333 -1
42   45 0.5 -1
42   45 0.5 -1
42   46 0.333333 -1
42 7  46 0.666667 -1
42 10 33 47 0.6 -1
42   47 0.4 -1
42   48 0.285714 -1
42 37 35 48 0.428571 -1
42   48 0.285714 -1
42 32  49 1 -1
43 7  0 1 -1
43 30 6 1 0.375 -1
43 34 48 1 0.375 -1
43   1 0.25 -1
43 33 16 2 0.3 -1
43 47  2 0.4 -1
43 18 35 2 0.3 -1
43 45  3 0.4 -1
43 35  3 0.4 -1
