0 10  1 1 -1
26   57 0.25 -1
26 6  57 0.5 -1
26 46  58 0.4 -1
26 24  58 0.4 -1
26   58 0.2 -1
26 40  59 1 -1
27 42 25 0 0.5 -1
27 33 37 0 0.5 -1
27 48  1 0.363636 -1
27 39  1 0.363636 -1
27 31 46 1 0.272727 -1
27 57  2 0.333333 -1
27 47  2 0.333333 -1
27 8  2 0.333333 -1
27 46  3 0.666667 -1
27   3 0.333333 -1
27   4 0.25 -1
27 26 33 4 0.375 -1
27 54 47 4 0.375 -1
27 3  5 0.363636 -1
27 33  5 0.363636 -1
27 24 40 5 0.272727 -1
27   6 0.333333 -1
27   6 0.333333 -1
27   6 0.333333 -1
27 3 15 7 1 -1
27   8 0.4 -1
27 43 57 8 0.6 -1
27 53 46 9 0.333333 -1
27 16  9 0.444444 -1
27   9 0.222222 -1
27 1  10 1 -1
27 53 29 11 0.5 -1
27 19 57 11 0.5 -1
27 24  12 1 -1
27   13 0.285714 -1
27 23 3 13 0.428571 -1
27   13 0.285714 -1
27 1  14 0.5 -1
27   14 0.25 -1
27   14 0.25 -1
27   15 0.5 -1
27   15 0.5 -1
27   16 0.333333 -1
27 22  16 0.666667 -1
27 13 7 17 0.333333 -1
27 16 4 17 0.333333 -1
27 15 5 17 0.333333 -1
27   18 1 -1
27 33  19 1 -1
27 3 35 20 0.428571 -1
27   20 0.285714 -1
27   20 0.285714 -1
27   21 0.333333 -1
27   21 0.333333 -1
27   21 0.333333 -1
27 51 8 22 1 -1
27 29 33 23 0.333333 -1
27   23 0.222222 -1
27 8  23 0.444444 -1
27   24 0.222222 -1
27 30 9 24 0.333333 -1
27 29  24 0.444444 -1
27 24  25 1 -1
27 46  26 0.5 -1
27 34  26 0.5 -1
27 42  28 0.5 -1
27   28 0.25 -1
27   28 0.25 -1
27 33 3 29 0.333333 -1
27   29 0.222222 -1
27 2  29 0.444444 -1
27 40  30 0.5 -1
27 35  30 0.5 -1
27 42  31 0.666667 -1
27   31 0.333333 -1
27   32 0.4 -1
27 13 7 32 0.6 -1
27 16 19 33 1 -1
27   34 0.4 -1
27 38 24 34 0.6 -1
27 46 47 35 1 -1
27 33 57 36 0.375 -1
27 9 49 36 0.375 -1
27   36 0.25 -1
27 10  37 1 -1
27 21  38 0.571429 -1
27 47 16 38 0.428571 -1
27 43  39 0.5 -1
27 42  39 0.5 -1
27 58  40 0.571429 -1
27 16 8 40 0.428571 -1
27 39  41 1 -1
27   42 0.4 -1
27 21 36 42 0.6 -1
27   43 0.4 -1
27 31 20 43 0.6 -1
27   44 0.285714 -1
27 5 56 44 0.428571 -1
27   44 0.285714 -1
27 16 28 45 0.333333 -1
27 39 46 45 0.333333 -1
27 49 9 45 0.333333 -1
27   46 0.222222 -1
27 45 9 46 0.333333 -1
27 31  46 0.444444 -1
27   47 0.5 -1
27   47 0.5 -1
27 25  48 0.4 -1
27   48 0.2 -1
27 46  48 0.4 -1
27 45 44 49 0.428571 -1
27   49 0.285714 -1
27   49 0.285714 -1
27   50 0.285714 -1
27 7 4 50 0.428571 -1
27   50 0.285714 -1
27   51 0.222222 -1
27 3  51 0.444444 -1
27 16 36 51 0.333333 -1
27   52 0.222222 -1
27 1  52 0.444444 -1
27 21 26 52 0.333333 -1
27 40  53 0.4 -1
27   53 0.2 -1
27 43  53 0.4 -1
27 33 9 54 1 -1
27   55 0.333333 -1
27 52  55 0.666667 -1
27 1  56 0.444444 -1
27 42 30 56 0.333333 -1
27   56 0.222222 -1
27 5 17 57 1 -1
27 45  58 0.571429 -1
27 25 43 58 0.428571 -1
27   59 1 -1
28 45 25 0 0.428571 -1
28 31  0 0.571429 -1
28 36  1 1 -1
28 9 46 2 0.3 -1
28 25  2 0.4 -1
28 1 56 2 0.3 -1
28   3 0.285714 -1
28   3 0.285714 -1
28 4 56 3 0.428571 -1
28 13 3 4 1 -1
28   5 1 -1
28   6 1 -1
28   7 1 -1
28 45 19 8 0.428571 -1
28 1  8 0.571429 -1
28 51  9 0.5 -1
28 24  9 0.5 -1
28   10 0.5 -1
28   10 0.5 -1
28 5 24 11 1 -1
28 33  12 0.4 -1
28 13  12 0.4 -1
28   12 0.2 -1
28   13 1 -1
28   14 1 -1
28   15 0.333333 -1
28 47  15 0.666667 -1
28 21 27 16 0.6 -1
28   16 0.4 -1
28 47  17 0.4 -1
28 24 55 17 0.3 -1
28 8 53 17 0.3 -1
28 10 45 18 0.375 -1
28   18 0.25 -1
28 4 39 18 0.375 -1
28   19 0.4 -1
28 36 4 19 0.6 -1
28   20 0.4 -1
28 54 3 20 0.6 -1
28   21 0.4 -1
28 25 43 21 0.6 -1
28 29 27 22 0.5 -1
28 45 8 22 0.5 -1
28 35  23 0.666667 -1
28   23 0.333333 -1
28 9 31 24 1 -1
28   25 0.5 -1
28   25 0.5 -1
28   26 0.333333 -1
28 46  26 0.666667 -1
28 47  27 0.571429 -1
28 46 5 27 0.428571 -1
28 39  29 1 -1
28   30 0.285714 -1
28   30 0.285714 -1
28 29 36 30 0.428571 -1
28 1 3 31 0.6 -1
28   31 0.4 -1
28 54 22 32 1 -1
28   33 0.222222 -1
28 42  33 0.444444 -1
28 8 21 33 0.333333 -1
28 5  34 0.5 -1
28 47  34 0.5 -1
28   35 1 -1
28 9  36 1 -1
28   37 0.5 -1
28   37 0.5 -1
28   38 0.5 -1
28   38 0.5 -1
28   39 0.25 -1
28 47  39 0.5 -1
28   39 0.25 -1
28   40 0.333333 -1
28   40 0.333333 -1
28   40 0.333333 -1
28 42 9 41 0.3 -1
28 29  41 0.4 -1
28 31 42 41 0.3 -1
28   42 0.25 -1
28 46  42 0.5 -1
28   42 0.25 -1
28   43 0.4 -1
28 9 45 43 0.6 -1
28 0 51 44 0.3 -1
28 47  44 0.4 -1
28 13 54 44 0.3 -1
28 3  45 0.4 -1
28   45 0.2 -1
28 49  45 0.4 -1
28 31  46 1 -1
28 46  47 1 -1
28 8 53 48 1 -1
28   49 0.333333 -1
28   49 0.333333 -1
28   49 0.333333 -1
28 47 4 50 0.6 -1
28   50 0.4 -1
28 43  51 0.4 -1
28 5 56 51 0.3 -1
28 36 45 51 0.3 -1
28 11  52 0.666667 -1
28   52 0.333333 -1
28   53 1 -1
28 9  54 1 -1
28 10 11 55 1 -1
28 8 42 56 0.3 -1
28 4  56 0.4 -1
28 36 53 56 0.3 -1
28 11  57 0.666667 -1
28   57 0.333333 -1
28 42  58 0.666667 -1
28   58 0.333333 -1
28   59 0.333333 -1
28 57  59 0.666667 -1
29   0 0.4 -1
29 27 8 0 0.6 -1
29 9 47 1 0.333333 -1
29 9  1 0.444444 -1
29   1 0.222222 -1
29 31 52 2 1 -1
29 23  3 0.571429 -1
29 55 36 3 0.428571 -1
29   4 1 -1
29 30 43 5 1 -1
29 7  6 1 -1
29   7 1 -1
29 10 4 8 1 -1
29 31  9 0.4 -1
29 42  9 0.4 -1
29   9 0.2 -1
29 9  10 1 -1
29 24  11 1 -1
29 9  12 0.666667 -1
29   12 0.333333 -1
29 5  13 0.363636 -1
29 23  13 0.363636 -1
29 53 17 13 0.272727 -1
29 48 20 14 1 -1
29   15 0.25 -1
29 54 55 15 0.375 -1
29 47 36 15 0.375 -1
29   16 0.4 -1
29 27 25 16 0.6 -1
29 43  17 0.666667 -1
29   17 0.333333 -1
29   18 0.333333 -1
29   18 0.333333 -1
29   18 0.333333 -1
29 59  19 0.666667 -1
29   19 0.333333 -1
29 6  20 0.666667 -1
29   20 0.333333 -1
29 48 40 21 0.428571 -1
29 5  21 0.571429 -1
29   22 1 -1
29 48 4 23 0.428571 -1
29 52  23 0.571429 -1
29 42 1 24 0.333333 -1
29 28  24 0.444444 -1
29   24 0.222222 -1
29 30  25 0.444444 -1
29   25 0.222222 -1
29 2 27 25 0.333333 -1
29 32  26 1 -1
29 30 15 27 0.428571 -1
29 58  27 0.571429 -1
29 49 4 28 1 -1
29 56  30 0.666667 -1
29   30 0.333333 -1
29 9 4 31 1 -1
29   32 0.5 -1
29   32 0.5 -1
29   33 0.25 -1
29   33 0.25 -1
29 15  33 0.5 -1
29   34 1 -1
29 43  35 0.571429 -1
29 46 1 35 0.428571 -1
29 21 40 36 1 -1
29 24  37 1 -1
29   38 0.222222 -1
29 31  38 0.444444 -1
29 9 8 38 0.333333 -1
29 36 59 39 0.5 -1
29 20 52 39 0.5 -1
29 16  40 0.444444 -1
29 56 30 40 0.333333 -1
29   40 0.222222 -1
29 27  41 0.333333 -1
29 25  41 0.333333 -1
29 3  41 0.333333 -1
29 16 23 42 0.6 -1
29   42 0.4 -1
29   43 0.25 -1
29 47  43 0.5 -1
29   43 0.25 -1
29 37 36 44 0.428571 -1
29 47  44 0.571429 -1
29 16  45 1 -1
29 37 43 46 0.5 -1
29 55 3 46 0.5 -1
29 37 9 47 1 -1
29 16 6 48 1 -1
29 59  49 1 -1
29 24 47 50 1 -1
29 43 3 51 0.5 -1
29 42 56 51 0.5 -1
29   52 0.5 -1
29   52 0.5 -1
29   53 0.25 -1
29   53 0.25 -1
29 36  53 0.5 -1
29   54 0.333333 -1
29 13  54 0.666667 -1
29 40 21 55 0.272727 -1
29 33  55 0.363636 -1
29 31  55 0.363636 -1
29 42 19 56 0.428571 -1
29   56 0.285714 -1
29   56 0.285714 -1
29 20  57 1 -1
29   58 0.4 -1
29 41 46 58 0.6 -1
29 21 1 59 0.3 -1
29 22  59 0.4 -1
29 1 42 59 0.3 -1
30 57 56 0 1 -1
30 45  1 0.5 -1
30   1 0.25 -1
30   1 0.25 -1
30   2 0.333333 -1
30 46  2 0.666667 -1
30 40  3 1 -1
30 8 11 4 1 -1
30 46  5 0.666667 -1
30   5 0.333333 -1
30 42  6 0.4 -1
30   6 0.2 -1
30 36  6 0.4 -1
30   7 0.333333 -1
30 1  7 0.666667 -1
30 7  8 1 -1
30 3  9 0.363636 -1
30 43  9 0.363636 -1
30 55 59 9 0.272727 -1
30 46  10 0.444444 -1
30 27 54 10 0.333333 -1
30   10 0.222222 -1
30 19 44 11 1 -1
30   12 1 -1
30   13 1 -1
30 16  14 0.571429 -1
30 7 33 14 0.428571 -1
30   15 0.4 -1
30 31 29 15 0.6 -1
30 45 11 16 0.333333 -1
30 37 15 16 0.333333 -1
30 28 22 16 0.333333 -1
30 56 5 17 0.428571 -1
30 31  17 0.571429 -1
30 9  18 0.5 -1
30 45  18 0.5 -1
30 33 27 19 0.375 -1
30 16 24 19 0.375 -1
30   19 0.25 -1
30   20 0.5 -1
30   20 0.5 -1
30 42 8 21 0.6 -1
30   21 0.4 -1
30   22 1 -1
30 33 56 23 0.3 -1
30 9  23 0.4 -1
30 42 54 23 0.3 -1
30   24 1 -1
30   25 1 -1
30   26 0.222222 -1
30 49  26 0.444444 -1
30 31 36 26 0.333333 -1
30   27 0.333333 -1
30 42  27 0.666667 -1
30 3 7 28 0.5 -1
30 25 46 28 0.5 -1
30   29 1 -1
30 27 6 31 1 -1
30   32 0.333333 -1
30   32 0.333333 -1
30   32 0.333333 -1
30   33 1 -1
30 47 5 34 0.375 -1
30   34 0.25 -1
30 47 46 34 0.375 -1
30   35 0.2 -1
30 47  35 0.4 -1
30 11  35 0.4 -1
30 4 31 36 0.5 -1
30 58 3 36 0.5 -1
30 29 36 37 1 -1
30 46 1 38 0.6 -1
30   38 0.4 -1
30 45  39 1 -1
30 1  40 0.4 -1
30 25  40 0.4 -1
30   40 0.2 -1
30 31  41 1 -1
30 4 9 42 0.6 -1
30   42 0.4 -1
30   43 0.5 -1
30   43 0.5 -1
30 47 46 44 0.333333 -1
30 38 19 44 0.333333 -1
30 13 42 44 0.333333 -1
30 29 46 45 0.6 -1
30   45 0.4 -1
30   46 0.4 -1
30 23 37 46 0.6 -1
30 19  47 0.5 -1
30 16  47 0.5 -1
30 28  48 1 -1
30   49 0.5 -1
30   49 0.5 -1
30   50 1 -1
30 29 45 51 0.375 -1
30 26 8 51 0.375 -1
30   51 0.25 -1
30   52 1 -1
30 7 1 53 0.5 -1
30 44 56 53 0.5 -1
30   54 0.25 -1
30   54 0.25 -1
30 11  54 0.5 -1
30 56 11 55 1 -1
30 47  56 1 -1
30   57 1 -1
30 9  58 1 -1
30 19 4 59 0.333333 -1
30 8 9 59 0.333333 -1
30 15 31 59 0.333333 -1
31 3  0 0.4 -1
31 33 9 0 0.3 -1
31 42 10 0 0.3 -1
31 23 54 1 0.375 -1
31   1 0.25 -1
31 16 23 1 0.375 -1
31   2 1 -1
31 29  3 0.444444 -1
31   3 0.222222 -1
31 4 15 3 0.333333 -1
31 24  4 0.444444 -1
31 2 8 4 0.333333 -1
31   4 0.222222 -1
31 28  5 0.5 -1
31 54  5 0.5 -1
31 8  6 0.5 -1
31 2  6 0.5 -1
31   7 0.285714 -1
31 46 43 7 0.428571 -1
31   7 0.285714 -1
31   8 0.333333 -1
31   8 0.333333 -1
31   8 0.333333 -1
31   9 1 -1
31 49  10 1 -1
31 56 24 11 0.333333 -1
31   11 0.222222 -1
31 42  11 0.444444 -1
31 8  12 0.571429 -1
31 9 52 12 0.428571 -1
31 29 37 13 0.375 -1
31 49 54 13 0.375 -1
31   13 0.25 -1
31   14 0.333333 -1
31 4  14 0.666667 -1
31 33  15 0.4 -1
31 50  15 0.4 -1
31   15 0.2 -1
31   16 0.25 -1
31   16 0.25 -1
31 42  16 0.5 -1
31 33 55 17 1 -1
31 6  18 1 -1
31 2  19 0.666667 -1
31   19 0.333333 -1
31 16  20 0.363636 -1
31 40 57 20 0.272727 -1
31 28  20 0.363636 -1
31   21 0.25 -1
31 58 39 21 0.375 -1
31 56 24 21 0.375 -1
31   22 1 -1
31 16  23 1 -1
31 53 19 24 0.3 -1
31 33  24 0.4 -1
31 36 57 24 0.3 -1
31 52  25 0.5 -1
31   25 0.25 -1
31   25 0.25 -1
31 21 6 26 0.3 -1
31 7  26 0.4 -1
31 36 47 26 0.3 -1
31 10 29 27 1 -1
31 24 19 28 0.375 -1
31 29 1 28 0.375 -1
31   28 0.25 -1
31 10  29 0.444444 -1
31 19 1 29 0.333333 -1
31   29 0.222222 -1
31   30 0.333333 -1
31   30 0.333333 -1
31   30 0.333333 -1
31   32 1 -1
31 30 2 33 0.6 -1
31   33 0.4 -1
31 58  34 1 -1
31   35 1 -1
31 16 33 36 0.272727 -1
31 55  36 0.363636 -1
31 42  36 0.363636 -1
31 24 39 37 0.6 -1
31   37 0.4 -1
31 23 27 38 0.333333 -1
31   38 0.222222 -1
31 4  38 0.444444 -1
31 13  39 0.571429 -1
31 42 9 39 0.428571 -1
31 16  40 0.571429 -1
31 5 42 40 0.428571 -1
31 2 23 41 1 -1
31 27 40 42 0.428571 -1
31   42 0.285714 -1
31   42 0.285714 -1
31   43 1 -1
31 37 56 44 0.5 -1
31 48 2 44 0.5 -1
31   45 1 -1
31 29 48 46 1 -1
31 29  47 0.5 -1
31 20  47 0.5 -1
31 54  48 1 -1
31 4  49 1 -1
31 54  50 0.5 -1
31 9  50 0.5 -1
31   51 0.333333 -1
31 55  51 0.666667 -1
31 53  52 0.363636 -1
31 17  52 0.363636 -1
31 57 1 52 0.272727 -1
31   53 1 -1
31   54 0.285714 -1
31 58 8 54 0.428571 -1
31   54 0.285714 -1
31 4  55 1 -1
31 13 1 56 1 -1
31   57 0.333333 -1
31 35  57 0.666667 -1
31   58 1 -1
31 47 16 59 0.6 -1
31   59 0.4 -1
32   0 0.285714 -1
32 31 53 0 0.428571 -1
32   0 0.285714 -1
32 46  1 0.666667 -1
32   1 0.333333 -1
32 15 4 2 0.428571 -1
32 1  2 0.571429 -1
32 19  3 1 -1
32 6 46 4 1 -1
32 28  5 0.4 -1
32   5 0.2 -1
32 31  5 0.4 -1
32 45  6 1 -1
32   7 0.333333 -1
32 36  7 0.666667 -1
32 59 58 8 1 -1
32   9 0.333333 -1
32   9 0.333333 -1
32   9 0.333333 -1
32   10 0.333333 -1
32 48  10 0.666667 -1
32   11 0.222222 -1
32 22 45 11 0.333333 -1
32 36  11 0.444444 -1
32 38 22 12 0.333333 -1
32 9 46 12 0.333333 -1
32 27 42 12 0.333333 -1
32   13 1 -1
32 27 31 14 0.428571 -1
32 24  14 0.571429 -1
32 57  15 0.5 -1
32 25  15 0.5 -1
32   16 0.333333 -1
32 48  16 0.666667 -1
32 36 9 17 0.428571 -1
32 30  17 0.571429 -1
32   18 0.4 -1
32 45 1 18 0.6 -1
32 28 36 19 0.428571 -1
32 46  19 0.571429 -1
32   20 0.5 -1
32   20 0.5 -1
32   21 0.222222 -1
32 47  21 0.444444 -1
32 57 29 21 0.333333 -1
32   22 0.4 -1
32 20 42 22 0.6 -1
32   23 0.2 -1
32 43  23 0.4 -1
32 51  23 0.4 -1
32 22  24 0.571429 -1
32 36 11 24 0.428571 -1
32 0  25 1 -1
32 1 33 26 1 -1
32 56  27 1 -1
32   28 1 -1
32 4 16 29 0.333333 -1
32 55  29 0.444444 -1
32   29 0.222222 -1
32 43  30 0.5 -1
32 23  30 0.5 -1
32   31 0.5 -1
32   31 0.5 -1
32 56  33 0.4 -1
32 57 43 33 0.3 -1
32 57 47 33 0.3 -1
32 45 33 34 0.428571 -1
32 30  34 0.571429 -1
32 8  35 1 -1
32 27 49 36 0.5 -1
32 5 9 36 0.5 -1
32   37 0.333333 -1
32   37 0.333333 -1
32   37 0.333333 -1
32 33  38 0.444444 -1
32 51 5 38 0.333333 -1
32   38 0.222222 -1
32 45  39 0.4 -1
32 27  39 0.4 -1
32   39 0.2 -1
32 56  40 0.571429 -1
32 26 29 40 0.428571 -1
32 53 54 41 1 -1
32 51  42 0.444444 -1
32 49 57 42 0.333333 -1
32   42 0.222222 -1
32 21  43 0.4 -1
32 29  43 0.4 -1
32   43 0.2 -1
32 7  44 0.571429 -1
32 30 10 44 0.428571 -1
32 31  45 0.666667 -1
32   45 0.333333 -1
32   46 0.285714 -1
32   46 0.285714 -1
32 8 35 46 0.428571 -1
32   47 0.5 -1
32   47 0.5 -1
32 42  48 0.363636 -1
32 25 47 48 0.272727 -1
32 23  48 0.363636 -1
32   49 0.4 -1
32 31 55 49 0.6 -1
32 49  50 0.5 -1
32 43  50 0.5 -1
32 36  51 0.363636 -1
32 46  51 0.363636 -1
32 5 24 51 0.272727 -1
32 47  52 1 -1
32 40  53 0.5 -1
32 21  53 0.5 -1
32 33  54 0.333333 -1
32 0  54 0.333333 -1
32 55  54 0.333333 -1
32   55 0.25 -1
32 52  55 0.5 -1
32   55 0.25 -1
32 15  56 0.571429 -1
32 1 24 56 0.428571 -1
32 30 7 57 1 -1
32   58 0.4 -1
32 16 6 58 0.6 -1
32 21 42 59 0.375 -1
32   59 0.25 -1
32 57 13 59 0.375 -1
33   0 0.25 -1
33 23 29 0 0.375 -1
33 42 31 0 0.375 -1
33   1 0.2 -1
33 47  1 0.4 -1
33 53  1 0.4 -1
33 56 43 2 1 -1
33 24 31 3 0.375 -1
33 39 24 3 0.375 -1
33   3 0.25 -1
33   4 0.4 -1
33 46 2 4 0.6 -1
33 29  5 0.666667 -1
33   5 0.333333 -1
33 7 42 6 0.333333 -1
33   6 0.222222 -1
33 8  6 0.444444 -1
33 36  7 1 -1
33 3 10 8 1 -1
33   9 0.5 -1
33   9 0.5 -1
33 24 1 10 0.428571 -1
33   10 0.285714 -1
33   10 0.285714 -1
33 13  11 0.5 -1
33   11 0.25 -1
33   11 0.25 -1
33   12 1 -1
33 1 58 13 1 -1
33 55  14 0.571429 -1
33 3 10 14 0.428571 -1
33   15 1 -1
33   16 0.25 -1
33 43  16 0.5 -1
33   16 0.25 -1
33 0  17 0.5 -1
33 30  17 0.5 -1
33 32  18 0.666667 -1
33   18 0.333333 -1
33 48 21 19 0.333333 -1
33 13  19 0.444444 -1
33   19 0.222222 -1
33 5  20 0.363636 -1
33 31 53 20 0.272727 -1
33 30  20 0.363636 -1
33 5 3 21 1 -1
33 28 56 22 0.6 -1
33   22 0.4 -1
33   23 0.5 -1
33   23 0.5 -1
33 1 16 24 0.428571 -1
33 25  24 0.571429 -1
33 46  25 0.5 -1
33   25 0.25 -1
33   25 0.25 -1
33 4 55 26 0.428571 -1
33 45  26 0.571429 -1
33 29  27 0.444444 -1
33 15 37 27 0.333333 -1
33   27 0.222222 -1
33 24  28 1 -1
33   29 1 -1
33   30 0.5 -1
33   30 0.5 -1
33   31 0.222222 -1
33 27  31 0.444444 -1
33 40 10 31 0.333333 -1
33 57 5 32 0.6 -1
33   32 0.4 -1
33 13  34 0.363636 -1
33 16  34 0.363636 -1
33 36 25 34 0.272727 -1
33 46 58 35 1 -1
33   36 0.4 -1
33 19 55 36 0.6 -1
33 46  37 1 -1
33 47  38 0.444444 -1
33   38 0.222222 -1
33 20 53 38 0.333333 -1
33 4  39 0.363636 -1
33 42 51 39 0.272727 -1
33 1  39 0.363636 -1
33 24 8 40 0.428571 -1
33 48  40 0.571429 -1
33 29  41 0.444444 -1
33 1 4 41 0.333333 -1
33   41 0.222222 -1
33 3 57 42 0.5 -1
33 32 29 42 0.5 -1
33   43 1 -1
33 7  44 0.571429 -1
33 15 48 44 0.428571 -1
33 57  45 1 -1
33 4  46 1 -1
33 44 24 47 0.3 -1
33 30 43 47 0.3 -1
33 48  47 0.4 -1
33   48 0.4 -1
33 56 31 48 0.6 -1
33 18 1 49 1 -1
33   50 0.25 -1
33 53 5 50 0.375 -1
33 1 22 50 0.375 -1
33   51 1 -1
33   52 0.25 -1
33 45  52 0.5 -1
33   52 0.25 -1
33   53 0.333333 -1
33   53 0.333333 -1
33   53 0.333333 -1
33   54 1 -1
33 20 53 55 0.5 -1
33 19 6 55 0.5 -1
33 36 29 56 0.3 -1
33 23  56 0.4 -1
33 24 23 56 0.3 -1
33 42 47 57 0.5 -1
33 23 35 57 0.5 -1
33 36  58 1 -1
33 45 43 59 0.5 -1
33 46 21 59 0.5 -1
34   0 0.285714 -1
34   0 0.285714 -1
34 5 13 0 0.428571 -1
34   1 0.4 -1
34 16 25 1 0.6 -1
34 4 8 2 1 -1
34 21  3 0.363636 -1
34 24  3 0.363636 -1
34 42 1 3 0.272727 -1
34 3 29 4 0.428571 -1
34 59  4 0.571429 -1
34 31  5 0.444444 -1
34 13 54 5 0.333333 -1
34   5 0.222222 -1
34 47 56 6 1 -1
34 32 3 7 0.333333 -1
34 53  7 0.444444 -1
34   7 0.222222 -1
34 45  8 0.333333 -1
34 42  8 0.333333 -1
34 20  8 0.333333 -1
34 57 27 9 1 -1
34 3 13 10 0.428571 -1
34 23  10 0.571429 -1
34   11 1 -1
34 10  12 0.5 -1
34 52  12 0.5 -1
34 42  13 0.5 -1
34 27  13 0.5 -1
34 54  14 0.571429 -1
34 11 23 14 0.428571 -1
34 16 8 15 0.333333 -1
34   15 0.222222 -1
34 21  15 0.444444 -1
34 52  16 0.666667 -1
34   16 0.333333 -1
34   17 0.25 -1
34 24  17 0.5 -1
34   17 0.25 -1
34 54  18 0.571429 -1
34 25 33 18 0.428571 -1
34 57 1 19 1 -1
34   20 0.333333 -1
34   20 0.333333 -1
34   20 0.333333 -1
34   21 0.2 -1
34 45  21 0.4 -1
34 58  21 0.4 -1
34   22 0.222222 -1
34 3  22 0.444444 -1
34 8 45 22 0.333333 -1
34 46  23 0.4 -1
34 13 26 23 0.3 -1
34 13 4 23 0.3 -1
34 29 26 24 1 -1
34 50  25 0.5 -1
34   25 0.25 -1
34   25 0.25 -1
34   26 1 -1
34 29 15 27 0.6 -1
34   27 0.4 -1
34 46 29 28 1 -1
34   29 1 -1
34 57 10 30 1 -1
34   31 0.4 -1
34 55 21 31 0.6 -1
34 35  32 0.4 -1
34 11 3 32 0.3 -1
34 5 19 32 0.3 -1
34 31 8 33 0.428571 -1
34 29  33 0.571429 -1
34 51 49 35 1 -1
34   36 1 -1
34   37 0.5 -1
34   37 0.5 -1
34 36  38 1 -1
34 53  39 0.5 -1
34 9  39 0.5 -1
34   40 1 -1
34 59 49 41 0.6 -1
34   41 0.4 -1
34 52  42 0.666667 -1
34   42 0.333333 -1
34   43 0.4 -1
34 21 10 43 0.6 -1
34   44 0.333333 -1
34 2  44 0.666667 -1
34 36 25 45 0.5 -1
34 20 17 45 0.5 -1
34 33 29 46 0.428571 -1
34 51  46 0.571429 -1
34 7 0 47 0.428571 -1
34   47 0.285714 -1
34   47 0.285714 -1
34   48 1 -1
34   49 0.285714 -1
34   49 0.285714 -1
34 51 39 49 0.428571 -1
34 45 8 50 0.6 -1
34   50 0.4 -1
34 53 4 51 1 -1
34 11 57 52 0.272727 -1
34 33  52 0.363636 -1
34 8  52 0.363636 -1
34   53 1 -1
34   54 0.333333 -1
34   54 0.333333 -1
34   54 0.333333 -1
34 33  55 1 -1
34   56 1 -1
34 1 33 57 1 -1
34 29 45 58 0.333333 -1
34 4 1 58 0.333333 -1
34 25 56 58 0.333333 -1
34   59 1 -1
35   0 0.25 -1
35 43  0 0.5 -1
35   0 0.25 -1
35 21 22 1 1 -1
35 54  2 0.4 -1
35 23 37 2 0.3 -1
35 31 53 2 0.3 -1
35   3 0.333333 -1
35   3 0.333333 -1
35   3 0.333333 -1
35   4 0.333333 -1
35 10  4 0.666667 -1
35   5 0.4 -1
35 3 45 5 0.6 -1
35 43  6 0.571429 -1
35 10 47 6 0.428571 -1
35 36 11 7 0.333333 -1
35 8  7 0.444444 -1
35   7 0.222222 -1
35   8 0.25 -1
35   8 0.25 -1
35 37  8 0.5 -1
35   9 0.5 -1
35   9 0.5 -1
35 53  10 1 -1
35   11 1 -1
35 56  12 0.4 -1
35   12 0.2 -1
35 5  12 0.4 -1
35 47 36 13 0.5 -1
35 33 29 13 0.5 -1
35   14 1 -1
35 42 8 15 1 -1
35 10 24 16 0.5 -1
35 4 1 16 0.5 -1
35 56  17 0.444444 -1
35 53 42 17 0.333333 -1
35   17 0.222222 -1
35   18 0.285714 -1
35 23 6 18 0.428571 -1
35   18 0.285714 -1
35   19 0.4 -1
35 51 31 19 0.6 -1
35   20 0.222222 -1
35 8 21 20 0.333333 -1
35 2  20 0.444444 -1
35   21 0.285714 -1
35 9 45 21 0.428571 -1
35   21 0.285714 -1
35   22 0.5 -1
35   22 0.5 -1
35 26 49 23 1 -1
35   24 0.333333 -1
35   24 0.333333 -1
35   24 0.333333 -1
35 33  25 1 -1
35 5  26 0.666667 -1
35   26 0.333333 -1
35 33  27 0.363636 -1
35 56  27 0.363636 -1
35 52 7 27 0.272727 -1
35 6 54 28 0.333333 -1
35 8 9 28 0.333333 -1
35 24 48 28 0.333333 -1
35   29 0.285714 -1
35 26 43 29 0.428571 -1
35   29 0.285714 -1
35 58 42 30 0.3 -1
35 31  30 0.4 -1
35 59 5 30 0.3 -1
35   31 0.25 -1
35 33 10 31 0.375 -1
35 43 3 31 0.375 -1
35 6  32 0.571429 -1
35 33 45 32 0.428571 -1
35 37 2 33 0.428571 -1
35 29  33 0.571429 -1
35 57  34 1 -1
35   36 1 -1
35 27  37 0.444444 -1
35 57 36 37 0.333333 -1
35   37 0.222222 -1
35 31  38 1 -1
35 24  39 0.4 -1
35 16 19 39 0.3 -1
35 31 28 39 0.3 -1
35 48  40 1 -1
35 5  41 0.333333 -1
35 43  41 0.333333 -1
35 33  41 0.333333 -1
35 3  42 0.363636 -1
35 9 13 42 0.272727 -1
35 40  42 0.363636 -1
35 45 7 43 0.333333 -1
35 28  43 0.444444 -1
35   43 0.222222 -1
35 26 46 44 0.3 -1
35 7  44 0.4 -1
35 25 43 44 0.3 -1
35   45 1 -1
35 19  46 0.571429 -1
35 38 58 46 0.428571 -1
35   47 0.5 -1
35   47 0.5 -1
35   48 1 -1
35   49 0.2 -1
35 42  49 0.4 -1
35 24  49 0.4 -1
35 21  50 0.5 -1
35   50 0.25 -1
35   50 0.25 -1
35   51 0.4 -1
35 52 13 51 0.6 -1
35 21 0 52 0.428571 -1
