0 19  1 1 -1
62   66 0.25 -1
62 1  66 0.5 -1
62   67 1 -1
62   68 1 -1
62 7  69 1 -1
62   70 0.222222 -1
62 12 0 70 0.333333 -1
62 56  70 0.444444 -1
62 43  71 1 -1
62 1 13 72 1 -1
62 46  73 0.333333 -1
62 8  73 0.333333 -1
62 67  73 0.333333 -1
62 5 64 74 0.375 -1
62 43 11 74 0.375 -1
62   74 0.25 -1
62 78 25 75 1 -1
62 74  76 0.363636 -1
62 14  76 0.363636 -1
62 7 53 76 0.272727 -1
62 66  77 0.5 -1
62 5  77 0.5 -1
62 14 41 78 0.3 -1
62 35 51 78 0.3 -1
62 39  78 0.4 -1
62 31 61 79 0.5 -1
62 67 1 79 0.5 -1
63   0 0.4 -1
63 7 24 0 0.6 -1
63 18  1 0.5 -1
63 38  1 0.5 -1
63   2 0.285714 -1
63   2 0.285714 -1
63 74 77 2 0.428571 -1
63 64  3 0.571429 -1
63 60 77 3 0.428571 -1
63 57 35 4 1 -1
63   5 0.222222 -1
63 26 38 5 0.333333 -1
63 70  5 0.444444 -1
63   6 0.4 -1
63 35 7 6 0.6 -1
63 30 37 7 0.375 -1
63   7 0.25 -1
63 28 73 7 0.375 -1
63 70  8 0.571429 -1
63 39 55 8 0.428571 -1
63 76  9 1 -1
63 38  10 0.4 -1
63 7  10 0.4 -1
63   10 0.2 -1
63 69 45 11 0.5 -1
63 12 13 11 0.5 -1
63 26 37 12 0.272727 -1
63 13  12 0.363636 -1
63 53  12 0.363636 -1
63 26 34 13 0.5 -1
63 35 70 13 0.5 -1
63 7  14 0.5 -1
63 64  14 0.5 -1
63 35 38 15 0.272727 -1
63 68  15 0.363636 -1
63 70  15 0.363636 -1
63 0  16 0.5 -1
63 30  16 0.5 -1
63 7 8 17 0.375 -1
63   17 0.25 -1
63 3 1 17 0.375 -1
63 30  18 0.5 -1
63   18 0.25 -1
63   18 0.25 -1
63   19 1 -1
63 1 69 20 1 -1
63   21 1 -1
63 43  22 0.333333 -1
63 46  22 0.333333 -1
63 3  22 0.333333 -1
63 67  23 1 -1
63 79 59 24 0.375 -1
63   24 0.25 -1
63 25 45 24 0.375 -1
63   25 1 -1
63 29 30 26 0.3 -1
63 61 66 26 0.3 -1
63 72  26 0.4 -1
63 23  27 0.444444 -1
63 19 41 27 0.333333 -1
63   27 0.222222 -1
63 16 78 28 0.6 -1
63   28 0.4 -1
63   29 1 -1
63 1  30 0.666667 -1
63   30 0.333333 -1
63 37 14 31 1 -1
63   32 0.333333 -1
63 70  32 0.666667 -1
63 69 26 33 1 -1
63 51  34 1 -1
63   35 0.25 -1
63 46  35 0.5 -1
63   35 0.25 -1
63 1  36 0.444444 -1
63 58 46 36 0.333333 -1
63   36 0.222222 -1
63 61 23 37 0.333333 -1
63 48  37 0.444444 -1
63   37 0.222222 -1
63   38 0.333333 -1
63   38 0.333333 -1
63   38 0.333333 -1
63 3 76 39 0.375 -1
63   39 0.25 -1
63 7 64 39 0.375 -1
63 59 1 40 1 -1
63   41 0.25 -1
63 64  41 0.5 -1
63   41 0.25 -1
63 13 48 42 0.428571 -1
63   42 0.285714 -1
63   42 0.285714 -1
63 46 13 43 0.6 -1
63   43 0.4 -1
63 67 25 44 0.3 -1
63 20  44 0.4 -1
63 0 19 44 0.3 -1
63 26  45 1 -1
63 18  46 0.5 -1
63   46 0.25 -1
63   46 0.25 -1
63   47 1 -1
63 69  48 0.666667 -1
63   48 0.333333 -1
63 1 76 49 0.333333 -1
63 26  49 0.444444 -1
63   49 0.222222 -1
63 74  50 1 -1
63   51 0.333333 -1
63 2  51 0.666667 -1
63 43  52 0.444444 -1
63   52 0.222222 -1
63 22 74 52 0.333333 -1
63   53 0.4 -1
63 29 37 53 0.6 -1
63 9  54 0.5 -1
63 11  54 0.5 -1
63 49  55 0.5 -1
63 0  55 0.5 -1
63 47 64 56 0.6 -1
63   56 0.4 -1
63 79 61 57 0.375 -1
63 23 38 57 0.375 -1
63   57 0.25 -1
63   58 1 -1
63 73  59 0.5 -1
63 77  59 0.5 -1
63 46 66 60 0.5 -1
63 61 32 60 0.5 -1
63   61 1 -1
63 9  62 1 -1
63 10 14 64 1 -1
63 60 32 65 0.5 -1
63 10 53 65 0.5 -1
63 77 33 66 1 -1
63   67 1 -1
63 30 37 68 1 -1
63 11  69 0.5 -1
63 12  69 0.5 -1
63 69 59 70 1 -1
63 35 54 71 0.428571 -1
63 35  71 0.571429 -1
63 56  72 0.666667 -1
63   72 0.333333 -1
63 18 60 73 0.6 -1
63   73 0.4 -1
63 53 39 74 0.5 -1
63 43 33 74 0.5 -1
63   75 0.5 -1
63   75 0.5 -1
63 29  76 0.5 -1
63 0  76 0.5 -1
63 20 12 77 1 -1
63 74 31 78 0.3 -1
63 77 9 78 0.3 -1
63 79  78 0.4 -1
63   79 1 -1
64 38 26 0 0.428571 -1
64 19  0 0.571429 -1
64 13 56 1 1 -1
64 40  2 1 -1
64 32 26 3 0.333333 -1
64 7 57 3 0.333333 -1
64 29 11 3 0.333333 -1
64   4 1 -1
64 70 11 5 0.6 -1
64   5 0.4 -1
64 18 38 6 0.6 -1
64   6 0.4 -1
64   7 0.285714 -1
64 23 39 7 0.428571 -1
64   7 0.285714 -1
64 43  8 0.5 -1
64 77  8 0.5 -1
64   9 0.5 -1
64   9 0.5 -1
64 54  10 1 -1
64 15 49 11 1 -1
64 72 76 12 0.333333 -1
64   12 0.222222 -1
64 53  12 0.444444 -1
64 49  13 0.363636 -1
64 20 14 13 0.272727 -1
64 68  13 0.363636 -1
64 67  14 0.666667 -1
64   14 0.333333 -1
64 58 49 15 1 -1
64   16 0.333333 -1
64 73  16 0.666667 -1
64   17 0.25 -1
64 69 14 17 0.375 -1
64 48 77 17 0.375 -1
64   18 1 -1
64 2  19 0.5 -1
64   19 0.25 -1
64   19 0.25 -1
64   20 0.4 -1
64 23 61 20 0.6 -1
64 10 9 21 0.333333 -1
64 54  21 0.444444 -1
64   21 0.222222 -1
64   22 0.25 -1
64 72  22 0.5 -1
64   22 0.25 -1
64   23 1 -1
64 1 29 24 0.6 -1
64   24 0.4 -1
64 7 39 25 1 -1
64 76  26 0.666667 -1
64   26 0.333333 -1
64 56 23 27 0.5 -1
64 19 32 27 0.5 -1
64   28 0.333333 -1
64   28 0.333333 -1
64   28 0.333333 -1
64   29 0.4 -1
64 43 30 29 0.6 -1
64   30 0.2 -1
64 49  30 0.4 -1
64 0  30 0.4 -1
64   31 0.222222 -1
64 66 12 31 0.333333 -1
64 61  31 0.444444 -1
64   32 0.285714 -1
64   32 0.285714 -1
64 3 53 32 0.428571 -1
64 77  33 0.571429 -1
64 17 38 33 0.428571 -1
64 5 25 34 0.428571 -1
64 38  34 0.571429 -1
64   35 0.25 -1
64 53 20 35 0.375 -1
64 19 59 35 0.375 -1
64 23  36 0.363636 -1
64 6  36 0.363636 -1
64 48 9 36 0.272727 -1
64 23 8 37 0.375 -1
64   37 0.25 -1
64 14 41 37 0.375 -1
64   38 0.25 -1
64 23 29 38 0.375 -1
64 12 32 38 0.375 -1
64 35 9 39 0.3 -1
64 8 0 39 0.3 -1
64 7  39 0.4 -1
64 2  40 0.444444 -1
64   40 0.222222 -1
64 17 46 40 0.333333 -1
64 11 13 41 0.333333 -1
64   41 0.222222 -1
64 38  41 0.444444 -1
64   42 0.25 -1
64   42 0.25 -1
64 10  42 0.5 -1
64 7 18 43 1 -1
64 75  44 0.5 -1
64 37  44 0.5 -1
64   45 0.285714 -1
64 13 77 45 0.428571 -1
64   45 0.285714 -1
64   46 1 -1
64 0 74 47 0.6 -1
64   47 0.4 -1
64   48 0.4 -1
64 32 77 48 0.6 -1
64 41  49 0.4 -1
64 24 31 49 0.3 -1
64 1 20 49 0.3 -1
64 30 53 50 0.272727 -1
64 66  50 0.363636 -1
64 20  50 0.363636 -1
64 23 69 51 0.6 -1
64   51 0.4 -1
64   52 1 -1
64 52  53 0.666667 -1
64   53 0.333333 -1
64 20  54 1 -1
64   55 0.2 -1
64 76  55 0.4 -1
64 77  55 0.4 -1
64   56 1 -1
64 58  57 1 -1
64 16  58 0.4 -1
64   58 0.2 -1
64 55  58 0.4 -1
64 67  59 0.571429 -1
64 1 55 59 0.428571 -1
64   60 1 -1
64 8 72 61 1 -1
64 67 53 62 0.428571 -1
64 47  62 0.571429 -1
64   63 0.4 -1
64 14 47 63 0.6 -1
64   65 1 -1
64 19  66 0.5 -1
64 46  66 0.5 -1
64 76 58 67 0.6 -1
64   67 0.4 -1
64 31 32 68 0.6 -1
64   68 0.4 -1
64 40  69 0.571429 -1
64 70 24 69 0.428571 -1
64 38 41 70 1 -1
64   71 0.333333 -1
64   71 0.333333 -1
64   71 0.333333 -1
64   72 0.222222 -1
64 43 9 72 0.333333 -1
64 25  72 0.444444 -1
64 43 30 73 1 -1
64   74 0.222222 -1
64 53 76 74 0.333333 -1
64 1  74 0.444444 -1
64   75 0.333333 -1
64 30  75 0.666667 -1
64   76 0.4 -1
64 33 67 76 0.6 -1
64 51  77 0.571429 -1
64 0 9 77 0.428571 -1
64 74  78 0.333333 -1
64 12  78 0.333333 -1
64 31  78 0.333333 -1
64   79 0.333333 -1
64 47  79 0.666667 -1
65 64 43 0 1 -1
65 19  1 0.5 -1
65 58  1 0.5 -1
65   2 0.333333 -1
65 74  2 0.666667 -1
65 70  3 0.666667 -1
65   3 0.333333 -1
65 20 72 4 0.428571 -1
65 51  4 0.571429 -1
65 23  5 1 -1
65 33 29 6 0.333333 -1
65 43 23 6 0.333333 -1
65 1 23 6 0.333333 -1
65 66 14 7 0.5 -1
65 49 46 7 0.5 -1
65 29 70 8 0.428571 -1
65 39  8 0.571429 -1
65   9 0.2 -1
65 30  9 0.4 -1
65 7  9 0.4 -1
65 17  10 0.4 -1
65   10 0.2 -1
65 20  10 0.4 -1
65   11 1 -1
65   12 0.333333 -1
65   12 0.333333 -1
65   12 0.333333 -1
65 1  13 0.571429 -1
65 43 47 13 0.428571 -1
65   14 1 -1
65   15 1 -1
65   16 0.285714 -1
65   16 0.285714 -1
65 43 13 16 0.428571 -1
65 58  17 1 -1
65 25 33 18 0.375 -1
65 7 66 18 0.375 -1
65   18 0.25 -1
65 64 7 19 0.6 -1
65   19 0.4 -1
65   20 0.4 -1
65 78 64 20 0.6 -1
65 73  21 0.444444 -1
65   21 0.222222 -1
65 60 1 21 0.333333 -1
65 51 10 22 1 -1
65 30 25 23 0.5 -1
65 13 74 23 0.5 -1
65   24 0.4 -1
65 13 60 24 0.6 -1
65 57  25 0.444444 -1
65 32 60 25 0.333333 -1
65   25 0.222222 -1
65   26 0.285714 -1
65   26 0.285714 -1
65 48 74 26 0.428571 -1
65   27 1 -1
65 26  28 0.666667 -1
65   28 0.333333 -1
65   29 1 -1
65 23 20 30 1 -1
65   31 0.333333 -1
65 51  31 0.666667 -1
65 55  32 0.571429 -1
65 14 53 32 0.428571 -1
65   33 0.5 -1
65   33 0.5 -1
65 56 68 34 0.6 -1
65   34 0.4 -1
65 15  35 0.666667 -1
65   35 0.333333 -1
65   36 0.4 -1
65 61 47 36 0.6 -1
65   37 1 -1
65 45 17 38 1 -1
65   39 1 -1
65 47 14 40 0.375 -1
65   40 0.25 -1
65 72 56 40 0.375 -1
65 31 64 41 0.375 -1
65   41 0.25 -1
65 18 14 41 0.375 -1
65 26 1 42 0.3 -1
65 55 49 42 0.3 -1
65 31  42 0.4 -1
65 32 31 43 0.3 -1
65 2 9 43 0.3 -1
65 49  43 0.4 -1
65   44 1 -1
65   45 0.4 -1
65 14 77 45 0.6 -1
65 70 39 46 0.375 -1
65   46 0.25 -1
65 35 3 46 0.375 -1
65   47 1 -1
65   48 1 -1
65 31  49 0.5 -1
65   49 0.25 -1
65   49 0.25 -1
65 19  50 1 -1
65   51 1 -1
65 1  52 1 -1
65 41 26 53 0.375 -1
65 32 41 53 0.375 -1
65   53 0.25 -1
65   54 1 -1
65   55 1 -1
65   56 0.25 -1
65 49 60 56 0.375 -1
65 66 51 56 0.375 -1
65   57 0.5 -1
65   57 0.5 -1
65   58 1 -1
65 70 45 59 0.375 -1
65   59 0.25 -1
65 41 46 59 0.375 -1
65 75 23 60 0.333333 -1
65   60 0.222222 -1
65 53  60 0.444444 -1
65 49  61 0.444444 -1
65   61 0.222222 -1
65 54 13 61 0.333333 -1
65 76  62 0.444444 -1
65   62 0.222222 -1
65 74 14 62 0.333333 -1
65 64 31 63 0.333333 -1
65 46 36 63 0.333333 -1
65 9 36 63 0.333333 -1
65 67 72 64 1 -1
65   66 0.5 -1
65   66 0.5 -1
65   67 1 -1
65 26  68 0.571429 -1
65 41 35 68 0.428571 -1
65 32  69 0.4 -1
65 30 43 69 0.3 -1
65 29 68 69 0.3 -1
65 74  70 0.666667 -1
65   70 0.333333 -1
65 32  71 0.4 -1
65 7  71 0.4 -1
65   71 0.2 -1
65 49  72 1 -1
65   73 1 -1
65   74 0.333333 -1
65   74 0.333333 -1
65   74 0.333333 -1
65 0 43 75 0.5 -1
65 67 11 75 0.5 -1
65 51 77 76 0.6 -1
65   76 0.4 -1
65 46  77 1 -1
65 43 37 78 1 -1
65 3 53 79 1 -1
66 20 43 0 0.6 -1
66   0 0.4 -1
66 55 64 1 0.333333 -1
66   1 0.222222 -1
66 69  1 0.444444 -1
66   2 1 -1
66   3 1 -1
66   4 0.333333 -1
66 19  4 0.666667 -1
66 43 2 5 0.375 -1
66 15 20 5 0.375 -1
66   5 0.25 -1
66   6 1 -1
66 14  7 1 -1
66 23  8 0.333333 -1
66 32  8 0.333333 -1
66 73  8 0.333333 -1
66 45 8 9 0.272727 -1
66 74  9 0.363636 -1
66 18  9 0.363636 -1
66 47 12 10 0.375 -1
66   10 0.25 -1
66 39 45 10 0.375 -1
66 77  11 0.363636 -1
66 43 77 11 0.272727 -1
66 31  11 0.363636 -1
66   12 0.222222 -1
66 7  12 0.444444 -1
66 32 51 12 0.333333 -1
66 30 43 13 1 -1
66   14 0.222222 -1
66 61 34 14 0.333333 -1
66 73  14 0.444444 -1
66   15 0.285714 -1
66 33 78 15 0.428571 -1
66   15 0.285714 -1
66 58  16 1 -1
66   17 1 -1
66 30  18 0.5 -1
66 64  18 0.5 -1
66 7 30 19 0.5 -1
66 67 32 19 0.5 -1
66   20 0.333333 -1
66 38  20 0.666667 -1
66 9  21 0.363636 -1
66 14 55 21 0.272727 -1
66 64  21 0.363636 -1
66   22 0.25 -1
66 15 39 22 0.375 -1
66 15 29 22 0.375 -1
66 51 70 23 0.375 -1
66 36 77 23 0.375 -1
66   23 0.25 -1
66 79  24 1 -1
66 10 9 25 1 -1
66 18  26 1 -1
66 40  27 1 -1
66 20  28 1 -1
66 57  29 0.444444 -1
66   29 0.222222 -1
66 61 9 29 0.333333 -1
66   30 0.5 -1
66   30 0.5 -1
66 23 77 31 0.5 -1
66 55 26 31 0.5 -1
66   32 0.222222 -1
66 7 3 32 0.333333 -1
66 74  32 0.444444 -1
66 13 20 33 0.5 -1
66 72 11 33 0.5 -1
66 51 61 34 0.428571 -1
66 32  34 0.571429 -1
66   35 0.333333 -1
66 13  35 0.666667 -1
66 53  36 0.666667 -1
66   36 0.333333 -1
66 8  37 0.571429 -1
66 38 30 37 0.428571 -1
66   38 0.4 -1
66 8 77 38 0.6 -1
66 47 20 39 0.3 -1
66 48 53 39 0.3 -1
66 19  39 0.4 -1
66 5 15 40 0.5 -1
66 29 59 40 0.5 -1
66 32  41 0.444444 -1
66 69 53 41 0.333333 -1
66   41 0.222222 -1
66 7 1 42 0.428571 -1
66   42 0.285714 -1
66   42 0.285714 -1
66   43 1 -1
66 55  44 0.4 -1
66 40 30 44 0.3 -1
66 0 72 44 0.3 -1
66   45 0.333333 -1
66 1  45 0.666667 -1
66   46 1 -1
66 77  47 0.5 -1
66 53  47 0.5 -1
66   48 0.285714 -1
66 61 9 48 0.428571 -1
66   48 0.285714 -1
66   49 1 -1
66 11  50 1 -1
66 35 37 51 1 -1
66   52 0.5 -1
66   52 0.5 -1
66   53 0.25 -1
66 34 74 53 0.375 -1
66 29 43 53 0.375 -1
66   54 0.5 -1
66   54 0.5 -1
66   55 0.333333 -1
66 19  55 0.666667 -1
66   56 1 -1
66 64  57 0.666667 -1
66   57 0.333333 -1
66 72 64 58 0.428571 -1
66 46  58 0.571429 -1
66 14  59 0.333333 -1
66 34  59 0.333333 -1
66 35  59 0.333333 -1
66 19  60 0.444444 -1
66   60 0.222222 -1
66 43 14 60 0.333333 -1
66 67 77 61 1 -1
66 37 24 62 1 -1
66 26  63 0.363636 -1
66 43  63 0.363636 -1
66 20 69 63 0.272727 -1
66   64 0.285714 -1
66   64 0.285714 -1
66 10 32 64 0.428571 -1
66 45 60 65 0.375 -1
66 77 18 65 0.375 -1
66   65 0.25 -1
66 36 49 67 1 -1
66 14 28 68 0.5 -1
66 11 29 68 0.5 -1
66 73 59 69 0.6 -1
66   69 0.4 -1
66 34  70 0.4 -1
66   70 0.2 -1
66 68  70 0.4 -1
66   71 1 -1
66 1 14 72 0.5 -1
66 61 74 72 0.5 -1
66 22 76 73 1 -1
66 77  74 1 -1
66 53  75 1 -1
66   76 0.222222 -1
66 77  76 0.444444 -1
66 19 69 76 0.333333 -1
66 13  77 1 -1
66 74 5 78 0.333333 -1
66   78 0.222222 -1
66 51  78 0.444444 -1
66   79 0.285714 -1
66 8 51 79 0.428571 -1
66   79 0.285714 -1
67   0 0.5 -1
67   0 0.5 -1
67   1 0.285714 -1
67   1 0.285714 -1
67 58 33 1 0.428571 -1
67 26  2 0.363636 -1
67 46  2 0.363636 -1
67 61 58 2 0.272727 -1
67 1  3 0.5 -1
67 51  3 0.5 -1
67 52 0 4 0.6 -1
67   4 0.4 -1
67   5 0.285714 -1
67 38 33 5 0.428571 -1
67   5 0.285714 -1
67 13  6 1 -1
67   7 0.333333 -1
67 0  7 0.666667 -1
67   8 0.25 -1
67 17 7 8 0.375 -1
67 23 31 8 0.375 -1
67   9 0.222222 -1
67 16 32 9 0.333333 -1
67 59  9 0.444444 -1
67 70 39 10 1 -1
67 23  11 1 -1
67 72 9 12 0.5 -1
67 49 18 12 0.5 -1
67 59 1 13 0.3 -1
67 34  13 0.4 -1
67 30 26 13 0.3 -1
67 76  14 0.444444 -1
67 35 38 14 0.333333 -1
67   14 0.222222 -1
67   15 1 -1
67 50  16 0.363636 -1
67 20  16 0.363636 -1
67 58 11 16 0.272727 -1
67 48  17 1 -1
67 64  18 0.363636 -1
67 38  18 0.363636 -1
67 41 35 18 0.272727 -1
67 30 70 19 0.428571 -1
67 39  19 0.571429 -1
67   20 0.25 -1
67 30  20 0.5 -1
67   20 0.25 -1
67 25  21 0.444444 -1
67 60 0 21 0.333333 -1
67   21 0.222222 -1
67   22 0.222222 -1
67 64 11 22 0.333333 -1
67 18  22 0.444444 -1
67 68  23 0.5 -1
67 66  23 0.5 -1
67   24 0.222222 -1
67 41 45 24 0.333333 -1
67 21  24 0.444444 -1
67 1  25 0.4 -1
67   25 0.2 -1
67 32  25 0.4 -1
67 0  26 1 -1
67   27 1 -1
67   28 1 -1
67   29 1 -1
67 21  30 0.666667 -1
67   30 0.333333 -1
67 25 13 31 0.428571 -1
67 14  31 0.571429 -1
67 25  32 1 -1
67 50  33 1 -1
67 26 1 34 0.6 -1
67   34 0.4 -1
67 64  35 0.5 -1
67   35 0.25 -1
67   35 0.25 -1
67   36 0.333333 -1
67 76  36 0.666667 -1
67 26  37 0.666667 -1
67   37 0.333333 -1
67 40  38 0.4 -1
67 79  38 0.4 -1
67   38 0.2 -1
67 38  39 0.444444 -1
67 77 73 39 0.333333 -1
67   39 0.222222 -1
67 12  40 0.5 -1
67   40 0.25 -1
67   40 0.25 -1
67 40  41 0.666667 -1
67   41 0.333333 -1
67 18 23 42 0.375 -1
67   42 0.25 -1
67 11 38 42 0.375 -1
67 24 11 43 1 -1
67 35 38 44 0.428571 -1
67 57  44 0.571429 -1
67 29 3 45 0.6 -1
67   45 0.4 -1
67 30  46 1 -1
67   47 0.2 -1
67 13  47 0.4 -1
67 29  47 0.4 -1
67 31 76 48 0.333333 -1
67 70  48 0.444444 -1
67   48 0.222222 -1
67 46  49 0.444444 -1
67 14 72 49 0.333333 -1
67   49 0.222222 -1
67 12 14 50 1 -1
67   51 0.333333 -1
67 69  51 0.666667 -1
67 58 35 52 1 -1
67 55 73 53 0.428571 -1
67 39  53 0.571429 -1
67   54 1 -1
67 15  55 0.444444 -1
67 18 3 55 0.333333 -1
67   55 0.222222 -1
67 49  56 0.444444 -1
67   56 0.222222 -1
67 72 46 56 0.333333 -1
67 77  57 0.444444 -1
67 56 38 57 0.333333 -1
67   57 0.222222 -1
67 59 43 58 0.333333 -1
67 34  58 0.444444 -1
67   58 0.222222 -1
67 37  59 1 -1
67 72 35 60 1 -1
67 63  61 1 -1
67 29 64 62 0.333333 -1
67 30 46 62 0.333333 -1
67 74 38 62 0.333333 -1
67 77 5 63 0.5 -1
67 60 35 63 0.5 -1
67   64 0.4 -1
67 43 54 64 0.6 -1
67   65 0.222222 -1
67 64  65 0.444444 -1
67 35 0 65 0.333333 -1
67   66 0.25 -1
67   66 0.25 -1
67 61  66 0.5 -1
67 14 32 68 0.428571 -1
67 51  68 0.571429 -1
67   69 1 -1
67 74 11 70 0.428571 -1
67 72  70 0.571429 -1
67   71 0.222222 -1
67 76  71 0.444444 -1
67 13 74 71 0.333333 -1
67 79  72 1 -1
67 2  73 1 -1
67   74 0.5 -1
67   74 0.5 -1
67 3 58 75 0.428571 -1
67   75 0.285714 -1
67   75 0.285714 -1
67   76 0.2 -1
67 21  76 0.4 -1
67 7  76 0.4 -1
67 8 76 77 0.428571 -1
67 47  77 0.571429 -1
67 29  78 0.444444 -1
67 56 70 78 0.333333 -1
67   78 0.222222 -1
67 76  79 1 -1
68   0 0.5 -1
68   0 0.5 -1
68 31 13 1 1 -1
68 41  2 0.5 -1
68 26  2 0.5 -1
68 38 76 3 0.428571 -1
68 53  3 0.571429 -1
68   4 0.333333 -1
68 41  4 0.666667 -1
68 64 12 5 1 -1
68 55  6 0.444444 -1
68 42 17 6 0.333333 -1
68   6 0.222222 -1
68 48  7 0.666667 -1
68   7 0.333333 -1
68 6  8 0.5 -1
68 69  8 0.5 -1
68   9 0.2 -1
68 77  9 0.4 -1
68 59  9 0.4 -1
68   10 0.4 -1
68 64 30 10 0.6 -1
68   11 0.25 -1
68 52 31 11 0.375 -1
68 35 23 11 0.375 -1
68 74 11 12 1 -1
68 7 46 13 0.333333 -1
68 31  13 0.444444 -1
68   13 0.222222 -1
68 2 13 14 1 -1
68 35 48 15 1 -1
68 36 30 16 0.333333 -1
68   16 0.222222 -1
68 21  16 0.444444 -1
68 56  17 0.4 -1
68 1  17 0.4 -1
68   17 0.2 -1
68 23  18 0.4 -1
68   18 0.2 -1
68 5  18 0.4 -1
68   19 0.25 -1
68 46  19 0.5 -1
68   19 0.25 -1
68   20 0.333333 -1
68 48  20 0.666667 -1
68 36 1 21 1 -1
68 12 26 22 0.428571 -1
68 49  22 0.571429 -1
68   23 0.333333 -1
68 41  23 0.666667 -1
68 70 13 24 0.5 -1
68 33 11 24 0.5 -1
68   25 0.285714 -1
68   25 0.285714 -1
68 74 77 25 0.428571 -1
68 64  26 0.444444 -1
68 48 14 26 0.333333 -1
68   26 0.222222 -1
68 32  27 0.5 -1
68 43  27 0.5 -1
68 77  28 0.4 -1
68 48  28 0.4 -1
68   28 0.2 -1
68 46 77 29 0.428571 -1
68 35  29 0.571429 -1
68 51 46 30 0.3 -1
68 47 41 30 0.3 -1
68 74  30 0.4 -1
68 14 7 31 0.428571 -1
68 66  31 0.571429 -1
68 73 38 32 0.5 -1
68 31 35 32 0.5 -1
68 0 32 33 1 -1
68   34 0.2 -1
68 38  34 0.4 -1
68 49  34 0.4 -1
68 46  35 0.5 -1
68 14  35 0.5 -1
68 22  36 0.4 -1
68 7  36 0.4 -1
68   36 0.2 -1
68 64 14 37 0.5 -1
68 63 38 37 0.5 -1
68 7 58 38 0.6 -1
68   38 0.4 -1
68   39 0.5 -1
68   39 0.5 -1
68 1  40 1 -1
68 64  41 0.4 -1
68 59  41 0.4 -1
68   41 0.2 -1
68 26  42 1 -1
68   43 1 -1
68   44 1 -1
68   45 0.333333 -1
68 62  45 0.666667 -1
68   46 0.5 -1
68   46 0.5 -1
68   47 1 -1
68 49  48 0.444444 -1
68   48 0.222222 -1
68 38 17 48 0.333333 -1
68 77 12 49 0.3 -1
68 62 77 49 0.3 -1
68 70  49 0.4 -1
68 33 7 50 1 -1
68   51 0.333333 -1
68   51 0.333333 -1
68   51 0.333333 -1
68   52 1 -1
68 77  53 1 -1
68   54 0.333333 -1
68 69  54 0.666667 -1
68 72 0 55 1 -1
68 64  56 0.666667 -1
68   56 0.333333 -1
68   57 1 -1
68 5  58 1 -1
68 37 76 59 0.333333 -1
68 38 66 59 0.333333 -1
68 32 70 59 0.333333 -1
68   60 1 -1
68   61 1 -1
68 20 23 62 0.428571 -1
68 77  62 0.571429 -1
68 74 29 63 0.3 -1
68 23  63 0.4 -1
68 74 1 63 0.3 -1
68   64 0.5 -1
68   64 0.5 -1
68   65 1 -1
68 7 18 66 1 -1
68 43  67 1 -1
68   69 1 -1
68 45  70 0.5 -1
68 19  70 0.5 -1
68 38 74 71 0.333333 -1
68 18 66 71 0.333333 -1
68 11 41 71 0.333333 -1
68   72 0.25 -1
68   72 0.25 -1
68 53  72 0.5 -1
68   73 0.4 -1
68 20 50 73 0.6 -1
68 61 48 74 0.3 -1
68 61  74 0.4 -1
68 33 25 74 0.3 -1
68 23 74 75 0.3 -1
68 12  75 0.4 -1
68 37 64 75 0.3 -1
68   76 0.25 -1
68 43 49 76 0.375 -1
68 64 56 76 0.375 -1
68 49 1 77 0.5 -1
68 20 63 77 0.5 -1
68 69 51 78 0.333333 -1
68 61  78 0.444444 -1
68   78 0.222222 -1
68 18 75 79 1 -1
69 30 70 0 0.428571 -1
69   0 0.285714 -1
69   0 0.285714 -1
69 47  1 1 -1
69 8 60 2 1 -1
69   3 0.25 -1
69   3 0.25 -1
69 19  3 0.5 -1
69 36  4 0.666667 -1
69   4 0.333333 -1
69   5 0.333333 -1
69   5 0.333333 -1
69   5 0.333333 -1
69 68  6 0.666667 -1
69   6 0.333333 -1
69 20  7 0.5 -1
69 24  7 0.5 -1
69 43  8 1 -1
69   9 0.25 -1
69 8 79 9 0.375 -1
69 64 34 9 0.375 -1
69   10 0.2 -1
69 77  10 0.4 -1
69 26  10 0.4 -1
69 67 61 11 0.5 -1
69 33 10 11 0.5 -1
69   12 1 -1
69   13 1 -1
69 32  14 1 -1
69 64  15 1 -1
69   16 1 -1
69   17 1 -1
69 3 11 18 1 -1
69 54 10 19 0.333333 -1
69 56 30 19 0.333333 -1
69 11 29 19 0.333333 -1
69 18 2 20 0.375 -1
69 1 0 20 0.375 -1
69   20 0.25 -1
69   21 0.333333 -1
69 51  21 0.666667 -1
69   22 0.285714 -1
69 35 37 22 0.428571 -1
69   22 0.285714 -1
69 76  23 1 -1
69 62  24 0.666667 -1
69   24 0.333333 -1
69 20  25 0.333333 -1
69 26  25 0.333333 -1
69 34  25 0.333333 -1
69   26 1 -1
69   27 0.2 -1
69 8  27 0.4 -1
69 30  27 0.4 -1
69 40 23 28 0.3 -1
69 49  28 0.4 -1
69 26 14 28 0.3 -1
69   29 0.2 -1
69 26  29 0.4 -1
69 57  29 0.4 -1
69   30 0.333333 -1
69 18  30 0.666667 -1
69 77 7 31 0.5 -1
69 25 7 31 0.5 -1
69 29  32 0.5 -1
69 40  32 0.5 -1
69 5 39 33 0.428571 -1
69 46  33 0.571429 -1
69 1 14 34 0.428571 -1
69 31  34 0.571429 -1
69   35 0.4 -1
69 46 39 35 0.6 -1
